transaction_id,customer_id,merchant_id,device_id,ip_id,payment_instrument_id,coupon_id,timestamp,amount,currency,status,is_ring_transaction
TXN007784,CUST00707,MERCH0010,DEV00175,IP00278,PI00947,,2025-06-08T06:15:18,224.66,INR,success,False
TXN007785,CUST00707,MERCH0020,DEV00860,IP00071,PI00947,,2025-10-30T07:03:00,751.97,INR,success,False
TXN007786,CUST00708,MERCH0048,DEV00820,IP00438,PI00948,,2025-07-28T19:45:15,3834.57,INR,success,False
TXN007787,CUST00708,MERCH0048,DEV00445,IP00312,PI00948,COUP00011,2026-06-21T13:30:36,7007.69,INR,success,False
TXN007788,CUST00708,MERCH0018,DEV00725,IP00311,PI00948,,2026-04-01T01:31:27,798.21,INR,success,False
TXN007789,CUST00708,MERCH0050,DEV00191,IP00009,PI00948,,2026-03-10T09:40:44,10853.93,INR,failed,False
TXN007790,CUST00708,MERCH0040,DEV00136,IP00235,PI00948,,2026-04-28T18:27:05,2502.16,INR,success,False
TXN007791,CUST00708,MERCH0032,DEV00219,IP00296,PI00948,,2025-09-15T09:47:20,4813.09,INR,success,False
TXN007792,CUST00708,MERCH0018,DEV00273,IP00027,PI00948,COUP00012,2025-12-11T17:57:44,13717.6,INR,success,False
TXN007793,CUST00708,MERCH0001,DEV00353,IP00214,PI00948,,2026-02-21T13:33:36,11865.24,INR,success,False
TXN007794,CUST00708,MERCH0017,DEV00638,IP00494,PI00948,,2025-09-15T16:39:14,11436.4,INR,success,False
TXN007795,CUST00708,MERCH0041,DEV00182,IP00498,PI00948,,2026-02-18T01:12:19,14572.8,INR,success,False
TXN007796,CUST00708,MERCH0048,DEV00346,IP00232,PI00948,,2025-08-25T08:21:22,4159.67,INR,success,False
TXN007797,CUST00709,MERCH0027,DEV00239,IP00224,PI00949,,2025-04-16T09:14:27,12554.52,INR,failed,False
TXN007798,CUST00709,MERCH0044,DEV00229,IP00017,PI00949,,2025-05-22T12:12:32,8999.98,INR,success,False
TXN007799,CUST00709,MERCH0041,DEV00223,IP00351,PI00949,,2025-12-25T04:49:37,9265.25,INR,pending,False
TXN007800,CUST00709,MERCH0018,DEV00149,IP00396,PI00949,COUP00023,2025-09-16T18:24:22,9875.12,INR,success,False
TXN007801,CUST00709,MERCH0034,DEV00363,IP00086,PI00949,,2025-02-16T02:28:08,9710.34,INR,success,False
TXN007802,CUST00709,MERCH0036,DEV00742,IP00059,PI00949,,2025-10-22T02:36:19,10552.62,INR,success,False
TXN007803,CUST00709,MERCH0019,DEV00676,IP00406,PI00949,,2025-06-27T11:30:19,460.56,INR,success,False
TXN007804,CUST00709,MERCH0028,DEV00837,IP00071,PI00949,COUP00011,2025-05-13T23:09:27,8430.02,INR,failed,False
TXN007805,CUST00710,MERCH0001,DEV00600,IP00185,PI00950,,2025-11-22T02:33:24,7386.75,INR,success,False
TXN007806,CUST00710,MERCH0015,DEV00495,IP00098,PI00950,,2025-05-05T02:53:28,14755.01,INR,success,False
TXN007807,CUST00710,MERCH0001,DEV00056,IP00005,PI00950,,2025-02-15T13:07:02,1729.76,INR,success,False
TXN007808,CUST00710,MERCH0036,DEV00051,IP00026,PI00950,,2026-03-11T06:54:49,1774.13,INR,success,False
TXN007809,CUST00710,MERCH0034,DEV00203,IP00437,PI00950,,2025-01-03T20:25:22,7724.17,INR,success,False
TXN007810,CUST00710,MERCH0038,DEV00118,IP00457,PI00950,,2025-09-17T14:51:20,6439.3,INR,success,False
TXN007811,CUST00710,MERCH0019,DEV00057,IP00409,PI00950,COUP00026,2025-08-10T17:17:50,8959.76,INR,success,False
TXN007812,CUST00710,MERCH0004,DEV00376,IP00189,PI00950,,2026-06-09T23:44:46,14271.17,INR,success,False
TXN007813,CUST00710,MERCH0012,DEV00325,IP00340,PI00950,,2025-03-11T07:51:41,5457.4,INR,pending,False
TXN007814,CUST00710,MERCH0031,DEV00205,IP00485,PI00950,,2026-05-30T03:50:24,10478.74,INR,success,False
TXN007815,CUST00710,MERCH0026,DEV00494,IP00169,PI00950,,2026-02-16T17:52:48,2805.39,INR,success,False
TXN007816,CUST00710,MERCH0020,DEV00299,IP00473,PI00950,,2025-04-27T22:18:46,2802.46,INR,success,False
TXN007817,CUST00710,MERCH0040,DEV00523,IP00137,PI00950,,2025-07-19T02:11:44,316.77,INR,failed,False
TXN007818,CUST00711,MERCH0028,DEV00801,IP00051,PI00951,,2025-06-23T20:13:11,9092.15,INR,pending,False
TXN007819,CUST00711,MERCH0047,DEV00756,IP00221,PI00951,,2025-01-21T02:17:22,264.1,INR,success,False
TXN007820,CUST00711,MERCH0014,DEV00112,IP00486,PI00952,,2025-08-01T01:52:36,566.48,INR,failed,False
TXN007821,CUST00711,MERCH0050,DEV00380,IP00137,PI00952,,2025-01-11T08:30:40,7547.94,INR,success,False
TXN007822,CUST00711,MERCH0008,DEV00365,IP00062,PI00951,,2025-02-28T02:21:59,14065.83,INR,success,False
TXN007823,CUST00711,MERCH0024,DEV00182,IP00351,PI00951,,2025-07-14T10:19:57,9905.96,INR,success,False
TXN007824,CUST00711,MERCH0037,DEV00752,IP00447,PI00951,,2025-12-10T00:01:38,4954.64,INR,success,False
TXN007825,CUST00711,MERCH0037,DEV00594,IP00466,PI00951,,2025-12-27T15:23:16,10801.4,INR,success,False
TXN007826,CUST00711,MERCH0031,DEV00343,IP00422,PI00952,,2026-05-27T13:02:14,8296.91,INR,success,False
TXN007827,CUST00712,MERCH0036,DEV00535,IP00388,PI00953,,2025-03-19T06:02:11,5879.49,INR,success,False
TXN007828,CUST00712,MERCH0019,DEV00876,IP00202,PI00953,,2025-06-04T09:31:57,8671.11,INR,success,False
TXN007829,CUST00712,MERCH0021,DEV00687,IP00321,PI00953,,2025-12-26T17:34:12,2363.08,INR,success,False
TXN007830,CUST00712,MERCH0002,DEV00899,IP00157,PI00954,,2025-10-07T23:47:06,10952.55,INR,failed,False
TXN007831,CUST00712,MERCH0006,DEV00798,IP00324,PI00953,,2025-07-28T04:43:38,6709.29,INR,success,False
TXN007832,CUST00712,MERCH0048,DEV00882,IP00391,PI00953,,2025-01-08T15:26:36,6496.22,INR,success,False
TXN007833,CUST00712,MERCH0031,DEV00098,IP00430,PI00954,COUP00020,2025-11-24T11:22:17,14489.8,INR,success,False
TXN007834,CUST00712,MERCH0038,DEV00501,IP00497,PI00954,,2026-05-12T18:23:20,10296.5,INR,success,False
TXN007835,CUST00712,MERCH0015,DEV00534,IP00212,PI00953,,2025-05-03T03:16:54,12426.56,INR,success,False
TXN007836,CUST00712,MERCH0034,DEV00659,IP00480,PI00954,,2026-04-26T14:33:45,12317.68,INR,success,False
TXN007837,CUST00712,MERCH0020,DEV00328,IP00389,PI00954,,2025-05-01T15:35:48,10402.79,INR,success,False
TXN007838,CUST00712,MERCH0036,DEV00171,IP00182,PI00953,,2025-10-04T15:29:56,13111.01,INR,success,False
TXN007839,CUST00712,MERCH0014,DEV00804,IP00168,PI00953,,2025-03-29T19:22:17,14681.25,INR,success,False
TXN007840,CUST00712,MERCH0020,DEV00076,IP00109,PI00954,,2025-06-01T02:42:32,9962.03,INR,success,False
TXN007841,CUST00712,MERCH0005,DEV00078,IP00231,PI00953,,2025-09-21T02:16:03,13953.84,INR,success,False
TXN007842,CUST00713,MERCH0050,DEV00132,IP00041,PI00955,,2025-11-15T22:08:51,1657.08,INR,failed,False
TXN007843,CUST00713,MERCH0012,DEV00463,IP00093,PI00956,,2025-10-10T05:59:58,13811.17,INR,success,False
TXN007844,CUST00713,MERCH0037,DEV00435,IP00378,PI00956,,2026-05-27T03:20:31,14569.02,INR,success,False
TXN007845,CUST00713,MERCH0002,DEV00106,IP00062,PI00956,,2026-06-24T07:13:45,4537.79,INR,success,False
TXN007846,CUST00713,MERCH0026,DEV00164,IP00182,PI00955,,2025-09-19T14:47:05,9710.3,INR,success,False
TXN007847,CUST00713,MERCH0006,DEV00043,IP00475,PI00955,,2025-09-14T06:06:12,12929.4,INR,success,False
TXN007848,CUST00713,MERCH0044,DEV00019,IP00442,PI00955,,2026-02-22T17:44:28,5266.11,INR,success,False
TXN007849,CUST00713,MERCH0030,DEV00096,IP00032,PI00955,,2026-01-07T14:36:12,3792.34,INR,success,False
TXN007850,CUST00713,MERCH0049,DEV00108,IP00106,PI00956,,2025-12-25T12:47:34,9624.29,INR,success,False
TXN007851,CUST00713,MERCH0025,DEV00467,IP00040,PI00956,COUP00013,2026-06-23T07:46:20,13770.03,INR,success,False
TXN007852,CUST00713,MERCH0031,DEV00445,IP00108,PI00955,,2025-01-08T01:20:49,11441.01,INR,success,False
TXN007853,CUST00713,MERCH0048,DEV00280,IP00365,PI00955,,2026-03-30T16:01:09,5975.03,INR,success,False
TXN007854,CUST00713,MERCH0046,DEV00887,IP00174,PI00955,,2026-05-09T03:06:11,5022.45,INR,success,False
TXN007855,CUST00713,MERCH0039,DEV00185,IP00243,PI00955,,2025-07-26T19:21:42,1615.85,INR,success,False
TXN007856,CUST00713,MERCH0026,DEV00107,IP00173,PI00956,,2026-05-11T11:32:46,4254.32,INR,success,False
TXN007857,CUST00714,MERCH0016,DEV00391,IP00085,PI00957,,2025-02-21T07:02:49,541.38,INR,pending,False
TXN007858,CUST00714,MERCH0003,DEV00360,IP00398,PI00957,,2026-06-08T17:53:18,3121.17,INR,failed,False
TXN007859,CUST00714,MERCH0048,DEV00886,IP00426,PI00957,,2025-01-03T14:02:24,1093.74,INR,success,False
TXN007860,CUST00714,MERCH0032,DEV00607,IP00208,PI00957,,2025-08-13T20:14:07,8173.16,INR,success,False
TXN007861,CUST00714,MERCH0008,DEV00281,IP00034,PI00957,,2025-07-26T01:49:14,7296.46,INR,failed,False
TXN007862,CUST00714,MERCH0032,DEV00392,IP00076,PI00957,,2025-02-09T18:32:00,1983.01,INR,success,False
TXN007863,CUST00714,MERCH0049,DEV00752,IP00002,PI00957,,2025-11-17T13:03:04,9970.45,INR,success,False
TXN007864,CUST00714,MERCH0009,DEV00164,IP00320,PI00957,,2025-01-17T17:39:18,9166.03,INR,success,False
TXN007865,CUST00715,MERCH0008,DEV00254,IP00397,PI00958,,2026-01-29T17:02:34,1814.55,INR,success,False
TXN007866,CUST00715,MERCH0006,DEV00605,IP00253,PI00958,,2025-09-18T12:35:36,10294.84,INR,failed,False
TXN007867,CUST00715,MERCH0026,DEV00288,IP00459,PI00958,,2026-06-09T02:27:38,10516.5,INR,failed,False
TXN007868,CUST00715,MERCH0045,DEV00426,IP00251,PI00958,,2025-09-05T19:30:51,8990.04,INR,failed,False
TXN007869,CUST00715,MERCH0039,DEV00106,IP00085,PI00958,,2025-12-17T17:31:07,12429.89,INR,success,False
TXN007870,CUST00715,MERCH0025,DEV00002,IP00318,PI00958,,2025-08-26T20:31:57,8635.57,INR,success,False
TXN007871,CUST00715,MERCH0027,DEV00564,IP00029,PI00958,,2025-08-06T04:13:19,12908.95,INR,success,False
TXN007872,CUST00716,MERCH0039,DEV00592,IP00102,PI00959,COUP00002,2026-06-18T15:05:46,3789.5,INR,success,False
TXN007873,CUST00716,MERCH0029,DEV00493,IP00164,PI00960,,2026-06-08T11:21:37,13286.65,INR,success,False
TXN007874,CUST00716,MERCH0018,DEV00273,IP00094,PI00960,,2025-07-01T23:02:38,3606.62,INR,success,False
TXN007875,CUST00716,MERCH0032,DEV00712,IP00129,PI00959,,2025-01-17T07:03:12,10926.08,INR,success,False
TXN007876,CUST00716,MERCH0023,DEV00356,IP00042,PI00960,,2025-01-09T21:51:01,11958.13,INR,success,False
TXN007877,CUST00716,MERCH0008,DEV00583,IP00447,PI00959,,2025-08-14T19:26:45,1279.02,INR,success,False
TXN007878,CUST00716,MERCH0027,DEV00262,IP00076,PI00959,,2026-02-15T03:15:52,14457.67,INR,success,False
TXN007879,CUST00716,MERCH0041,DEV00846,IP00089,PI00960,,2025-11-03T15:49:01,11190.98,INR,success,False
TXN007880,CUST00716,MERCH0010,DEV00146,IP00189,PI00960,COUP00013,2025-11-21T21:53:17,6002.38,INR,success,False
TXN007881,CUST00716,MERCH0001,DEV00616,IP00003,PI00960,,2026-06-03T22:39:11,9933.46,INR,success,False
TXN007882,CUST00716,MERCH0027,DEV00111,IP00008,PI00960,,2025-06-10T05:48:26,3308.47,INR,success,False
TXN007883,CUST00717,MERCH0045,DEV00610,IP00481,PI00961,,2025-08-08T03:03:27,803.92,INR,success,False
TXN007884,CUST00717,MERCH0010,DEV00793,IP00488,PI00961,,2026-01-04T11:26:45,7737.91,INR,success,False
TXN007885,CUST00717,MERCH0049,DEV00728,IP00317,PI00961,,2026-02-06T01:19:50,9664.95,INR,success,False
TXN007886,CUST00717,MERCH0039,DEV00416,IP00452,PI00961,,2025-04-25T03:39:30,12690.35,INR,success,False
TXN007887,CUST00717,MERCH0002,DEV00174,IP00311,PI00961,,2025-11-23T00:07:39,2683.38,INR,success,False
TXN007888,CUST00717,MERCH0007,DEV00840,IP00103,PI00961,COUP00022,2025-01-18T02:05:29,8441.47,INR,failed,False
TXN007889,CUST00717,MERCH0019,DEV00736,IP00107,PI00961,,2025-10-03T04:17:04,9790.95,INR,success,False
TXN007890,CUST00717,MERCH0020,DEV00791,IP00010,PI00961,COUP00028,2026-03-12T02:43:13,7481.11,INR,success,False
TXN007891,CUST00717,MERCH0045,DEV00123,IP00142,PI00961,,2025-04-11T12:55:11,6859.46,INR,success,False
TXN007892,CUST00717,MERCH0030,DEV00801,IP00301,PI00961,,2026-03-11T19:24:17,8796.32,INR,success,False
TXN007893,CUST00717,MERCH0045,DEV00579,IP00219,PI00961,,2025-05-12T16:02:50,11448.45,INR,failed,False
TXN007894,CUST00717,MERCH0028,DEV00020,IP00247,PI00961,,2026-05-10T22:53:55,9403.68,INR,success,False
TXN007895,CUST00718,MERCH0006,DEV00047,IP00135,PI00963,,2025-06-25T10:38:36,4574.72,INR,success,False
TXN007896,CUST00718,MERCH0040,DEV00403,IP00127,PI00963,,2025-02-13T16:11:22,9351.7,INR,success,False
TXN007897,CUST00718,MERCH0019,DEV00492,IP00001,PI00962,,2025-02-08T23:50:30,7065.16,INR,success,False
TXN007898,CUST00718,MERCH0008,DEV00246,IP00292,PI00962,,2025-07-09T20:49:45,11715.2,INR,success,False
TXN007899,CUST00718,MERCH0006,DEV00863,IP00298,PI00963,,2025-01-06T16:17:32,10416.46,INR,success,False
TXN007900,CUST00718,MERCH0005,DEV00684,IP00299,PI00963,,2025-07-06T14:48:17,10398.98,INR,success,False
TXN007901,CUST00718,MERCH0046,DEV00250,IP00443,PI00963,,2026-04-26T17:30:00,3548.31,INR,pending,False
TXN007902,CUST00718,MERCH0008,DEV00694,IP00281,PI00962,,2025-02-22T00:53:38,13335.43,INR,success,False
TXN007903,CUST00718,MERCH0050,DEV00644,IP00083,PI00963,,2025-07-01T23:32:54,1947.1,INR,success,False
TXN007904,CUST00718,MERCH0034,DEV00066,IP00315,PI00963,,2026-05-15T03:43:44,579.0,INR,success,False
TXN007905,CUST00719,MERCH0024,DEV00466,IP00387,PI00964,,2025-03-10T11:05:41,7319.83,INR,success,False
TXN007906,CUST00719,MERCH0002,DEV00728,IP00203,PI00964,,2025-10-10T02:26:14,11695.34,INR,success,False
TXN007907,CUST00719,MERCH0004,DEV00715,IP00467,PI00964,,2026-01-21T11:22:22,12176.66,INR,success,False
TXN007908,CUST00719,MERCH0037,DEV00195,IP00287,PI00964,,2026-05-05T08:23:06,10112.56,INR,success,False
TXN007909,CUST00719,MERCH0016,DEV00074,IP00297,PI00964,,2025-12-24T22:06:43,1057.38,INR,failed,False
TXN007910,CUST00719,MERCH0025,DEV00057,IP00380,PI00964,,2026-01-14T21:45:57,8886.52,INR,success,False
TXN007911,CUST00719,MERCH0030,DEV00833,IP00133,PI00964,,2025-03-24T19:06:15,13187.88,INR,success,False
TXN007912,CUST00719,MERCH0015,DEV00142,IP00201,PI00964,,2026-03-28T03:40:24,10999.31,INR,success,False
TXN007913,CUST00719,MERCH0018,DEV00604,IP00342,PI00964,,2025-04-11T00:40:18,9516.71,INR,failed,False
TXN007914,CUST00719,MERCH0020,DEV00358,IP00383,PI00964,,2025-01-23T18:54:25,13246.65,INR,success,False
TXN007915,CUST00719,MERCH0045,DEV00738,IP00471,PI00964,,2025-08-10T12:14:05,11242.48,INR,success,False
TXN007916,CUST00719,MERCH0050,DEV00118,IP00286,PI00964,,2025-09-29T03:15:00,464.3,INR,failed,False
TXN007917,CUST00719,MERCH0003,DEV00678,IP00453,PI00964,,2025-11-05T19:39:23,8720.59,INR,success,False
TXN007918,CUST00719,MERCH0036,DEV00444,IP00260,PI00964,,2025-03-12T00:40:12,3262.02,INR,success,False
TXN007919,CUST00719,MERCH0035,DEV00162,IP00063,PI00964,COUP00015,2025-10-22T21:51:27,7672.86,INR,success,False
TXN007920,CUST00720,MERCH0007,DEV00133,IP00290,PI00965,,2026-01-05T11:50:47,10003.9,INR,success,False
TXN007921,CUST00720,MERCH0010,DEV00603,IP00271,PI00965,,2025-03-23T13:43:44,13707.56,INR,success,False
TXN007922,CUST00720,MERCH0046,DEV00549,IP00042,PI00965,,2025-01-22T14:32:34,360.45,INR,success,False
TXN007923,CUST00720,MERCH0004,DEV00441,IP00046,PI00965,,2026-01-09T19:20:44,3946.82,INR,success,False
TXN007924,CUST00720,MERCH0042,DEV00404,IP00278,PI00965,,2025-09-16T10:44:07,11990.59,INR,success,False
TXN007925,CUST00720,MERCH0041,DEV00496,IP00348,PI00965,,2025-04-30T23:12:57,8616.16,INR,success,False
TXN007926,CUST00720,MERCH0049,DEV00285,IP00440,PI00965,,2026-04-22T12:41:03,10727.8,INR,success,False
TXN007927,CUST00720,MERCH0028,DEV00839,IP00267,PI00965,,2026-04-26T03:02:00,13388.03,INR,success,False
TXN007928,CUST00720,MERCH0025,DEV00234,IP00387,PI00965,,2026-03-24T11:44:00,3853.21,INR,pending,False
TXN007929,CUST00721,MERCH0002,DEV00426,IP00189,PI00966,,2026-05-24T10:41:54,13030.0,INR,success,False
TXN007930,CUST00721,MERCH0032,DEV00597,IP00176,PI00966,,2025-05-19T22:41:44,3425.87,INR,failed,False
TXN007931,CUST00721,MERCH0008,DEV00197,IP00178,PI00966,,2026-04-04T15:20:52,5893.57,INR,success,False
TXN007932,CUST00721,MERCH0031,DEV00614,IP00455,PI00966,,2026-01-09T03:08:09,13332.49,INR,success,False
TXN007933,CUST00721,MERCH0012,DEV00786,IP00313,PI00966,,2026-03-05T23:05:55,8831.12,INR,success,False
TXN007934,CUST00721,MERCH0019,DEV00316,IP00193,PI00966,,2026-02-16T06:26:48,6728.13,INR,success,False
TXN007935,CUST00721,MERCH0028,DEV00108,IP00178,PI00966,,2025-07-20T00:01:30,9420.68,INR,success,False
TXN007936,CUST00721,MERCH0040,DEV00310,IP00349,PI00966,,2025-06-19T05:56:31,1408.82,INR,success,False
TXN007937,CUST00721,MERCH0037,DEV00029,IP00092,PI00966,,2026-03-06T22:49:35,14392.98,INR,success,False
TXN007938,CUST00721,MERCH0004,DEV00786,IP00028,PI00966,,2025-04-24T01:33:29,5100.11,INR,success,False
TXN007939,CUST00721,MERCH0011,DEV00469,IP00085,PI00966,COUP00025,2026-04-13T06:49:26,13231.23,INR,success,False
TXN007940,CUST00721,MERCH0030,DEV00142,IP00384,PI00966,,2026-04-15T15:19:25,14683.19,INR,success,False
TXN007941,CUST00721,MERCH0033,DEV00056,IP00293,PI00966,,2026-05-23T23:39:22,13404.23,INR,success,False
TXN007942,CUST00722,MERCH0030,DEV00726,IP00483,PI00967,,2026-02-14T18:01:55,11639.82,INR,success,False
TXN007943,CUST00722,MERCH0044,DEV00543,IP00066,PI00967,,2025-06-03T23:38:14,10308.96,INR,success,False
TXN007944,CUST00722,MERCH0012,DEV00155,IP00101,PI00967,,2025-12-10T13:35:32,5400.5,INR,pending,False
TXN007945,CUST00722,MERCH0033,DEV00195,IP00222,PI00967,,2025-03-16T09:25:37,1560.95,INR,success,False
TXN007946,CUST00722,MERCH0031,DEV00025,IP00092,PI00967,,2025-01-20T07:03:39,12535.31,INR,success,False
TXN007947,CUST00722,MERCH0050,DEV00227,IP00035,PI00967,,2025-07-28T23:17:31,1041.59,INR,success,False
TXN007948,CUST00722,MERCH0016,DEV00543,IP00263,PI00967,,2025-06-09T22:24:35,7609.47,INR,success,False
TXN007949,CUST00722,MERCH0024,DEV00453,IP00348,PI00967,,2026-04-19T10:19:55,4892.62,INR,success,False
TXN007950,CUST00722,MERCH0049,DEV00629,IP00280,PI00967,,2026-06-21T07:55:23,9270.09,INR,success,False
TXN007951,CUST00722,MERCH0047,DEV00420,IP00224,PI00967,,2025-03-12T01:39:16,10765.17,INR,failed,False
TXN007952,CUST00722,MERCH0018,DEV00521,IP00058,PI00967,,2025-05-01T15:24:27,8321.3,INR,success,False
TXN007953,CUST00722,MERCH0041,DEV00034,IP00055,PI00967,,2025-08-19T04:09:05,534.16,INR,success,False
TXN007954,CUST00722,MERCH0040,DEV00787,IP00472,PI00967,,2026-06-17T18:31:28,12612.93,INR,failed,False
TXN007955,CUST00723,MERCH0040,DEV00259,IP00058,PI00968,COUP00021,2025-02-12T14:00:06,13146.56,INR,success,True
TXN007956,CUST00723,MERCH0027,DEV00343,IP00156,PI00968,,2026-01-17T20:59:23,986.65,INR,success,True
TXN007957,CUST00723,MERCH0017,DEV00343,IP00058,PI00968,COUP00004,2025-12-12T05:51:33,13368.3,INR,success,True
TXN007958,CUST00723,MERCH0042,DEV00373,IP00058,PI00968,COUP00039,2026-01-08T16:37:27,9308.63,INR,success,True
TXN007959,CUST00723,MERCH0046,DEV00504,IP00058,PI00968,,2025-11-20T15:52:32,9096.03,INR,success,True
TXN007960,CUST00723,MERCH0036,DEV00259,IP00058,PI00968,COUP00040,2026-03-12T11:18:19,722.28,INR,success,True
TXN007961,CUST00723,MERCH0026,DEV00373,IP00156,PI00968,COUP00014,2025-06-24T10:28:38,603.09,INR,success,True
TXN007962,CUST00723,MERCH0018,DEV00373,IP00058,PI00968,COUP00036,2026-02-08T12:03:58,11687.73,INR,failed,True
TXN007963,CUST00723,MERCH0040,DEV00259,IP00058,PI00968,,2025-03-04T11:33:14,2982.2,INR,success,True
TXN007964,CUST00723,MERCH0010,DEV00343,IP00156,PI00968,,2025-02-27T18:40:33,10466.89,INR,success,True
TXN007965,CUST00723,MERCH0037,DEV00259,IP00050,PI00968,COUP00019,2025-02-15T04:28:51,5389.07,INR,failed,True
TXN007966,CUST00723,MERCH0015,DEV00504,IP00156,PI00968,COUP00001,2025-03-22T17:08:42,12584.3,INR,success,True
TXN007967,CUST00723,MERCH0006,DEV00343,IP00156,PI00968,,2025-03-02T09:52:49,11467.59,INR,success,True
TXN007968,CUST00723,MERCH0022,DEV00504,IP00058,PI00968,,2025-01-16T19:38:54,11961.51,INR,pending,True
TXN007969,CUST00723,MERCH0046,DEV00504,IP00058,PI00968,COUP00039,2025-12-21T18:38:20,11711.54,INR,success,True
TXN007970,CUST00723,MERCH0023,DEV00259,IP00050,PI00968,COUP00032,2025-10-28T14:56:03,12007.01,INR,success,True
TXN007971,CUST00723,MERCH0010,DEV00504,IP00058,PI00968,COUP00034,2026-05-26T07:52:27,12877.76,INR,failed,True
TXN007972,CUST00723,MERCH0014,DEV00373,IP00058,PI00968,COUP00011,2026-01-31T18:24:59,2645.46,INR,success,True
TXN007973,CUST00723,MERCH0048,DEV00259,IP00058,PI00968,,2026-03-24T10:39:02,12010.94,INR,success,True
TXN007974,CUST00723,MERCH0022,DEV00373,IP00050,PI00968,,2025-04-21T21:32:12,11754.66,INR,success,True
TXN007975,CUST00723,MERCH0045,DEV00373,IP00058,PI00968,,2025-05-18T05:20:03,7927.95,INR,success,True
TXN007976,CUST00723,MERCH0031,DEV00343,IP00050,PI00968,,2025-02-01T06:45:26,11965.15,INR,success,True
TXN007977,CUST00723,MERCH0016,DEV00504,IP00156,PI00968,,2026-01-27T03:03:32,13977.98,INR,success,True
TXN007978,CUST00723,MERCH0019,DEV00504,IP00050,PI00968,COUP00029,2025-05-14T14:37:35,1747.69,INR,success,True
TXN007979,CUST00723,MERCH0027,DEV00373,IP00050,PI00968,,2025-11-09T12:11:25,1209.52,INR,success,True
TXN007980,CUST00724,MERCH0041,DEV00825,IP00445,PI00969,,2025-03-01T05:28:40,12946.02,INR,failed,False
TXN007981,CUST00724,MERCH0023,DEV00173,IP00075,PI00969,,2025-02-18T22:28:09,11813.29,INR,success,False
TXN007982,CUST00724,MERCH0020,DEV00786,IP00079,PI00969,,2026-01-17T10:52:18,7644.59,INR,success,False
TXN007983,CUST00724,MERCH0033,DEV00233,IP00391,PI00969,,2026-06-24T13:52:37,10571.82,INR,success,False
TXN007984,CUST00724,MERCH0043,DEV00345,IP00024,PI00969,,2025-05-10T15:55:13,10623.7,INR,success,False
TXN007985,CUST00724,MERCH0012,DEV00799,IP00047,PI00969,,2026-03-13T11:52:03,4635.55,INR,success,False
TXN007986,CUST00724,MERCH0024,DEV00325,IP00385,PI00969,,2025-03-03T00:21:04,12950.86,INR,success,False
TXN007987,CUST00724,MERCH0040,DEV00775,IP00137,PI00969,,2025-02-17T07:14:20,6124.74,INR,success,False
TXN007988,CUST00724,MERCH0032,DEV00025,IP00345,PI00969,,2025-03-27T18:17:44,10067.66,INR,success,False
TXN007989,CUST00724,MERCH0013,DEV00720,IP00417,PI00969,,2025-03-26T17:47:08,295.16,INR,success,False
TXN007990,CUST00724,MERCH0027,DEV00082,IP00119,PI00969,,2025-02-18T09:31:28,12486.5,INR,success,False
TXN007991,CUST00724,MERCH0030,DEV00877,IP00347,PI00969,,2025-08-26T14:10:27,12162.01,INR,success,False
TXN007992,CUST00724,MERCH0033,DEV00372,IP00087,PI00969,,2026-06-25T04:58:27,1970.9,INR,success,False
TXN007993,CUST00724,MERCH0010,DEV00374,IP00002,PI00969,,2025-09-03T06:18:17,1120.81,INR,success,False
TXN007994,CUST00724,MERCH0020,DEV00532,IP00250,PI00969,,2025-01-03T11:43:56,11833.62,INR,success,False
TXN007995,CUST00725,MERCH0013,DEV00174,IP00089,PI00970,,2026-03-15T03:13:29,6197.64,INR,success,False
TXN007996,CUST00725,MERCH0019,DEV00612,IP00231,PI00970,,2025-05-11T09:57:38,5359.06,INR,success,False
TXN007997,CUST00725,MERCH0028,DEV00734,IP00310,PI00970,,2025-10-15T23:28:31,4580.98,INR,success,False
TXN007998,CUST00725,MERCH0004,DEV00832,IP00464,PI00970,,2025-10-18T23:41:04,3819.57,INR,success,False
TXN007999,CUST00725,MERCH0039,DEV00624,IP00372,PI00970,,2025-01-24T14:48:50,10293.24,INR,failed,False
TXN008000,CUST00725,MERCH0037,DEV00898,IP00081,PI00970,,2026-02-23T08:24:23,13211.55,INR,success,False
TXN008001,CUST00725,MERCH0004,DEV00639,IP00013,PI00970,,2025-09-12T11:29:48,14945.49,INR,success,False
TXN008002,CUST00725,MERCH0015,DEV00818,IP00145,PI00970,,2025-06-20T02:10:54,1678.2,INR,failed,False
TXN008003,CUST00725,MERCH0016,DEV00201,IP00027,PI00970,,2026-05-30T23:47:02,5895.38,INR,success,False
TXN008004,CUST00725,MERCH0020,DEV00253,IP00307,PI00970,,2025-07-07T22:10:10,6448.49,INR,success,False
TXN008005,CUST00725,MERCH0048,DEV00415,IP00248,PI00970,,2026-02-17T02:45:45,13052.04,INR,pending,False
TXN008006,CUST00725,MERCH0006,DEV00246,IP00462,PI00970,,2026-06-16T20:00:11,2608.16,INR,success,False
TXN008007,CUST00725,MERCH0050,DEV00615,IP00008,PI00970,,2025-03-05T14:15:05,583.31,INR,success,False
TXN008008,CUST00725,MERCH0045,DEV00430,IP00293,PI00970,COUP00016,2025-09-03T23:55:00,10513.19,INR,success,False
