refund_id,transaction_id,amount,reason,requested_at,approved
REF00731,TXN009065,195.95,customer_changed_mind,2025-07-19T13:35:15,True
REF00732,TXN009117,13389.16,product_not_received,2025-10-22T05:48:34,True
REF00733,TXN009129,5001.23,not_as_described,2026-06-13T10:53:51,True
REF00734,TXN009133,12267.42,product_not_received,2025-01-14T13:44:35,False
REF00735,TXN009165,8299.4,product_not_received,2025-04-30T12:11:54,True
REF00736,TXN009176,12113.5,customer_changed_mind,2025-02-04T10:54:07,False
REF00737,TXN009198,6094.93,not_as_described,2026-02-11T16:30:26,False
REF00738,TXN009210,8989.76,customer_changed_mind,2026-03-26T03:33:10,True
REF00739,TXN009228,12537.06,not_as_described,2026-02-20T19:16:42,True
REF00740,TXN009235,12315.29,customer_changed_mind,2026-03-07T20:45:10,True
REF00741,TXN009274,14899.09,product_not_received,2025-11-25T06:08:25,True
REF00742,TXN009278,1484.33,not_as_described,2025-09-17T14:56:54,True
REF00743,TXN009281,4559.04,not_as_described,2025-02-17T03:30:57,False
REF00744,TXN009298,4755.73,not_as_described,2025-08-19T13:34:46,True
REF00745,TXN009312,1342.91,customer_changed_mind,2025-03-26T03:03:24,True
REF00746,TXN009320,13376.31,customer_changed_mind,2026-03-01T08:44:56,False
REF00747,TXN009324,8414.92,customer_changed_mind,2026-01-11T20:04:16,True
REF00748,TXN009325,8398.05,not_as_described,2025-12-04T12:32:25,True
REF00749,TXN009334,857.35,product_not_received,2026-05-23T15:20:27,False
REF00750,TXN009335,458.55,not_as_described,2025-08-25T23:32:05,True
REF00751,TXN009339,3371.99,customer_changed_mind,2025-10-14T10:32:30,False
REF00752,TXN009344,13664.68,not_as_described,2026-06-09T11:44:52,False
REF00753,TXN009345,13360.47,product_not_received,2025-11-25T08:16:42,True
REF00754,TXN009358,14224.24,duplicate_charge,2025-10-31T05:14:57,True
REF00755,TXN009375,1607.58,duplicate_charge,2025-09-18T15:03:44,False
REF00756,TXN009401,12262.67,product_not_received,2025-01-03T14:20:03,True
REF00757,TXN009407,4555.5,customer_changed_mind,2026-02-18T16:49:01,True
REF00758,TXN009408,5740.9,customer_changed_mind,2026-04-12T10:59:23,True
REF00759,TXN009434,14659.09,duplicate_charge,2025-02-28T20:08:02,True
REF00760,TXN009437,10365.8,customer_changed_mind,2026-03-21T20:18:06,True
REF00761,TXN009469,9937.54,duplicate_charge,2026-02-25T07:16:23,True
REF00762,TXN009484,2190.22,duplicate_charge,2025-04-12T11:09:52,True
REF00763,TXN009495,10605.63,duplicate_charge,2025-04-30T22:57:47,False
REF00764,TXN009510,7913.38,product_not_received,2025-05-08T14:37:55,True
REF00765,TXN009512,7955.59,customer_changed_mind,2025-04-07T07:30:02,True
REF00766,TXN009535,177.09,not_as_described,2025-11-04T14:58:52,False
REF00767,TXN009611,11492.52,product_not_received,2026-05-05T07:16:17,False
REF00768,TXN009619,7899.53,product_not_received,2025-10-06T02:26:11,True
REF00769,TXN009662,11360.63,product_not_received,2025-04-29T04:31:55,False
REF00770,TXN009705,425.22,customer_changed_mind,2025-11-13T16:29:27,True
REF00771,TXN009707,4755.76,duplicate_charge,2026-01-29T04:46:35,True
REF00772,TXN009710,6793.6,duplicate_charge,2026-03-22T07:05:31,False
REF00773,TXN009721,14291.96,customer_changed_mind,2025-02-10T14:12:36,False
REF00774,TXN009769,6281.98,customer_changed_mind,2025-08-10T16:31:27,True
REF00775,TXN009845,8279.85,product_not_received,2025-07-13T23:14:48,True
REF00776,TXN009850,11033.51,customer_changed_mind,2025-05-30T13:31:21,True
REF00777,TXN009965,9781.41,not_as_described,2025-05-23T21:28:56,True
REF00778,TXN009968,2354.48,product_not_received,2025-01-22T21:37:00,True
REF00779,TXN009969,3393.04,duplicate_charge,2025-07-22T08:39:31,True
REF00780,TXN009971,8416.45,product_not_received,2026-04-30T16:27:22,False
REF00781,TXN009973,9064.3,duplicate_charge,2025-03-24T11:00:55,True
REF00782,TXN009977,8579.47,not_as_described,2025-01-12T01:37:24,True
REF00783,TXN009978,861.95,not_as_described,2025-09-29T03:49:02,True
REF00784,TXN009979,14519.6,duplicate_charge,2025-06-17T12:30:35,False
REF00785,TXN009980,14019.72,customer_changed_mind,2025-08-08T06:09:37,False
REF00786,TXN009986,7225.03,customer_changed_mind,2025-05-10T09:03:10,False
REF00787,TXN009998,13682.22,customer_changed_mind,2025-05-08T22:26:14,False
REF00788,TXN009999,12126.81,product_not_received,2025-07-11T08:46:16,False
REF00789,TXN010000,11841.08,not_as_described,2025-10-18T11:16:22,True
REF00790,TXN010003,7628.35,customer_changed_mind,2025-08-31T11:53:29,True
REF00791,TXN010007,8840.95,customer_changed_mind,2025-12-14T17:23:32,False
REF00792,TXN010009,9181.26,customer_changed_mind,2025-02-28T16:31:38,True
REF00793,TXN010025,9086.75,customer_changed_mind,2026-05-31T17:31:35,True
REF00794,TXN010096,7734.57,duplicate_charge,2025-07-09T03:24:40,True
REF00795,TXN010170,6613.31,product_not_received,2025-04-04T23:25:47,True
REF00796,TXN010185,2908.65,customer_changed_mind,2025-02-09T16:59:48,False
REF00797,TXN010190,11966.11,product_not_received,2025-11-12T04:01:00,True
REF00798,TXN010195,1978.59,product_not_received,2025-11-11T09:09:56,True
REF00799,TXN010199,13280.2,customer_changed_mind,2025-12-06T15:18:55,False
REF00800,TXN010201,2957.25,product_not_received,2025-11-02T01:52:06,True
REF00801,TXN010203,3731.0,product_not_received,2025-09-07T08:30:31,False
REF00802,TXN010206,14184.72,not_as_described,2025-05-07T07:56:37,True
REF00803,TXN010207,12047.74,product_not_received,2025-02-05T02:24:12,False
REF00804,TXN010209,2616.65,duplicate_charge,2026-03-11T08:42:16,True
REF00805,TXN010263,1972.29,not_as_described,2026-05-01T05:28:27,True
REF00806,TXN010290,3374.94,product_not_received,2025-12-09T12:25:13,True
REF00807,TXN010300,9053.4,duplicate_charge,2026-02-13T16:45:26,True
REF00808,TXN010316,12445.27,product_not_received,2026-02-12T05:18:29,True
REF00809,TXN010319,10673.14,product_not_received,2025-09-07T23:24:49,True
REF00810,TXN010327,6372.31,duplicate_charge,2026-05-10T13:31:33,True
REF00811,TXN010337,2570.97,not_as_described,2025-09-19T06:08:41,False
REF00812,TXN010338,9607.53,product_not_received,2025-07-28T02:28:52,True
REF00813,TXN010340,12548.14,not_as_described,2025-12-01T18:11:05,True
REF00814,TXN010343,8041.86,customer_changed_mind,2025-11-07T10:47:13,False
REF00815,TXN010346,12554.12,duplicate_charge,2025-10-08T18:26:27,True
REF00816,TXN010348,3303.51,customer_changed_mind,2026-06-28T02:29:04,False
REF00817,TXN010355,3776.36,product_not_received,2025-08-13T07:10:17,True
REF00818,TXN010357,5885.21,customer_changed_mind,2025-07-07T15:48:42,True
REF00819,TXN010358,14200.98,customer_changed_mind,2025-08-03T20:35:49,True
REF00820,TXN010359,11971.05,not_as_described,2026-01-30T00:56:11,True
REF00821,TXN010368,2131.56,product_not_received,2026-05-01T17:54:01,True
REF00822,TXN010412,10946.42,product_not_received,2025-10-02T09:59:47,False
REF00823,TXN010415,12553.95,product_not_received,2026-01-15T04:50:17,True
REF00824,TXN010417,4546.5,not_as_described,2025-01-26T12:56:52,True
REF00825,TXN010422,4558.66,customer_changed_mind,2025-10-23T10:57:55,True
REF00826,TXN010423,14178.27,not_as_described,2025-10-11T08:43:30,True
REF00827,TXN010426,3957.68,not_as_described,2025-05-27T11:16:06,False
REF00828,TXN010432,10467.42,duplicate_charge,2025-09-13T04:41:41,False
REF00829,TXN010434,1950.45,customer_changed_mind,2025-12-31T21:27:12,True
REF00830,TXN010437,229.84,duplicate_charge,2025-07-23T14:57:25,True
REF00831,TXN010498,11486.7,not_as_described,2025-02-13T12:44:25,False
REF00832,TXN010545,1524.13,customer_changed_mind,2026-04-18T01:07:49,False
REF00833,TXN010591,738.68,duplicate_charge,2025-05-28T12:06:49,True
REF00834,TXN010601,3072.69,duplicate_charge,2025-12-03T02:21:38,True
REF00835,TXN010623,6988.24,customer_changed_mind,2025-03-07T20:13:47,True
REF00836,TXN010625,3950.75,product_not_received,2026-05-19T07:31:18,False
REF00837,TXN010638,1220.72,not_as_described,2025-07-10T02:41:38,True
REF00838,TXN010642,4486.23,duplicate_charge,2025-01-23T18:23:58,True
REF00839,TXN010657,5944.23,duplicate_charge,2025-01-09T09:34:26,True
REF00840,TXN010691,5465.74,customer_changed_mind,2025-12-15T19:07:29,True
REF00841,TXN010692,1282.93,product_not_received,2025-06-20T19:38:31,True
REF00842,TXN010701,2330.64,not_as_described,2026-01-27T19:46:16,False
REF00843,TXN010706,13593.5,customer_changed_mind,2025-09-01T04:31:06,True
REF00844,TXN010712,9201.35,duplicate_charge,2025-10-25T09:55:39,False
REF00845,TXN010754,7702.62,customer_changed_mind,2026-06-15T13:26:21,True
REF00846,TXN010755,13294.88,product_not_received,2025-03-04T07:41:37,True
REF00847,TXN010872,4415.89,customer_changed_mind,2025-01-20T00:13:40,True
REF00848,TXN010892,13334.73,duplicate_charge,2025-04-13T19:42:15,True
REF00849,TXN010898,836.69,customer_changed_mind,2026-02-02T10:49:13,False
REF00850,TXN010905,352.86,customer_changed_mind,2026-02-06T23:13:03,True
REF00851,TXN010923,9165.89,duplicate_charge,2025-12-16T03:18:07,False
REF00852,TXN010965,5597.99,duplicate_charge,2025-12-09T10:03:14,False
REF00853,TXN010969,2664.38,not_as_described,2025-05-25T08:19:03,True
REF00854,TXN010972,1532.23,not_as_described,2026-06-11T08:36:11,True
REF00855,TXN010973,10323.53,customer_changed_mind,2025-07-13T02:07:15,True
REF00856,TXN010988,2364.85,not_as_described,2025-11-30T11:55:23,False
REF00857,TXN010989,8245.02,duplicate_charge,2025-08-01T21:46:29,True
REF00858,TXN011008,2154.83,duplicate_charge,2026-05-26T14:14:34,True
REF00859,TXN011012,3077.52,duplicate_charge,2025-10-24T04:38:46,True
REF00860,TXN011028,6203.31,product_not_received,2025-07-04T11:05:23,True
REF00861,TXN011039,6135.98,duplicate_charge,2025-06-22T07:18:35,False
REF00862,TXN011065,11478.55,duplicate_charge,2025-08-21T17:37:15,True
REF00863,TXN011066,6663.78,customer_changed_mind,2025-08-15T01:02:40,True
REF00864,TXN011069,5587.97,product_not_received,2025-09-21T03:29:01,True
REF00865,TXN011070,14323.27,duplicate_charge,2026-01-03T21:47:13,True
REF00866,TXN011071,929.04,customer_changed_mind,2025-06-04T14:55:36,True
REF00867,TXN011072,13444.94,product_not_received,2025-05-14T09:01:20,True
REF00868,TXN011076,12684.42,product_not_received,2026-03-25T04:54:56,False
REF00869,TXN011078,1452.34,customer_changed_mind,2026-06-16T09:58:52,False
REF00870,TXN011079,6167.92,duplicate_charge,2025-02-22T07:45:31,True
REF00871,TXN011081,12846.95,duplicate_charge,2026-06-04T19:26:42,True
REF00872,TXN011089,1849.46,customer_changed_mind,2026-02-05T20:25:13,True
REF00873,TXN011092,10857.41,customer_changed_mind,2025-02-04T17:04:10,True
REF00874,TXN011094,281.31,duplicate_charge,2025-05-17T03:51:56,False
REF00875,TXN011103,14977.01,duplicate_charge,2025-01-05T01:27:04,False
REF00876,TXN011106,5530.34,not_as_described,2025-02-25T00:27:13,False
REF00877,TXN011110,1355.7,duplicate_charge,2026-02-14T00:49:06,True
REF00878,TXN011112,7619.04,duplicate_charge,2025-12-29T07:02:21,True
REF00879,TXN011113,11460.48,product_not_received,2025-12-05T12:34:35,True
REF00880,TXN011115,1688.91,product_not_received,2025-07-26T05:20:51,True
REF00881,TXN011198,3684.78,duplicate_charge,2025-05-22T21:47:54,True
REF00882,TXN011224,10742.27,product_not_received,2026-05-12T08:38:00,True
REF00883,TXN011243,11512.26,not_as_described,2025-07-18T22:34:12,True
REF00884,TXN011244,3330.48,not_as_described,2025-10-30T22:21:13,True
REF00885,TXN011247,14797.25,product_not_received,2026-02-19T14:54:01,True
REF00886,TXN011252,5734.67,product_not_received,2026-04-22T11:52:17,True
REF00887,TXN011253,8016.84,not_as_described,2025-11-20T08:19:15,True
REF00888,TXN011257,9559.3,not_as_described,2025-01-05T01:45:24,True
REF00889,TXN011261,5322.87,customer_changed_mind,2026-02-21T10:44:03,True
REF00890,TXN011262,7109.11,product_not_received,2025-04-26T19:34:54,False
REF00891,TXN011267,13466.54,customer_changed_mind,2026-06-15T01:07:39,True
REF00892,TXN011304,11342.61,duplicate_charge,2025-05-21T11:25:03,False
REF00893,TXN011305,2719.84,product_not_received,2026-06-21T20:19:26,True
REF00894,TXN011349,9995.24,not_as_described,2026-05-20T18:02:39,False
REF00895,TXN011360,12144.63,product_not_received,2026-03-18T18:26:51,True
REF00896,TXN011364,676.35,duplicate_charge,2025-07-19T00:50:44,True
REF00897,TXN011365,5478.15,product_not_received,2025-12-16T10:16:42,True
REF00898,TXN011366,14242.21,duplicate_charge,2025-01-30T16:57:16,True
REF00899,TXN011370,10340.19,product_not_received,2025-04-10T04:00:42,False
REF00900,TXN011371,3428.27,duplicate_charge,2026-01-10T09:16:25,False
REF00901,TXN011374,11099.41,customer_changed_mind,2025-02-28T05:50:17,True
REF00902,TXN011375,11035.17,product_not_received,2025-04-15T20:39:25,False
REF00903,TXN011378,11854.44,product_not_received,2025-10-28T09:24:06,True
REF00904,TXN011379,3603.3,duplicate_charge,2026-01-11T18:10:27,True
REF00905,TXN011380,12928.73,duplicate_charge,2026-06-08T02:43:14,True
REF00906,TXN011382,2683.31,not_as_described,2025-08-12T00:27:15,False
REF00907,TXN011383,6838.09,customer_changed_mind,2026-06-18T00:38:25,True
REF00908,TXN011414,12292.97,product_not_received,2025-10-08T20:47:07,True
REF00909,TXN011433,7646.44,product_not_received,2025-05-30T18:31:08,True
REF00910,TXN011450,9926.64,product_not_received,2026-01-16T13:13:05,True
REF00911,TXN011454,13141.56,not_as_described,2025-02-25T07:54:38,True
REF00912,TXN011505,484.4,customer_changed_mind,2025-05-03T11:01:07,True
REF00913,TXN011524,11798.99,duplicate_charge,2025-07-30T12:58:15,False
REF00914,TXN011526,8814.02,product_not_received,2026-01-09T20:08:14,True
REF00915,TXN011573,5209.63,customer_changed_mind,2025-12-20T15:06:01,True
REF00916,TXN011574,8449.02,product_not_received,2025-10-04T00:45:55,True
REF00917,TXN011576,3038.93,not_as_described,2025-03-19T10:57:09,True
REF00918,TXN011584,14500.47,customer_changed_mind,2026-02-07T03:06:41,True
REF00919,TXN011604,1114.6,duplicate_charge,2026-06-05T19:31:26,True
REF00920,TXN011652,6775.59,customer_changed_mind,2025-03-11T21:10:51,False
REF00921,TXN011664,6557.84,duplicate_charge,2025-03-23T12:21:52,False
REF00922,TXN011673,1049.22,product_not_received,2026-01-09T00:07:52,True
REF00923,TXN011696,12514.53,not_as_described,2025-05-13T01:21:46,False
REF00924,TXN011715,6520.54,customer_changed_mind,2025-08-08T18:14:31,True
REF00925,TXN011723,2969.45,duplicate_charge,2026-04-24T11:14:03,True
REF00926,TXN011740,1116.15,not_as_described,2025-12-19T07:44:15,False
REF00927,TXN011881,13204.38,not_as_described,2026-05-28T14:26:59,True
REF00928,TXN011934,6024.1,duplicate_charge,2025-05-07T09:12:20,True
REF00929,TXN011948,6293.89,not_as_described,2025-04-04T14:46:36,True
REF00930,TXN011974,12733.33,product_not_received,2025-12-03T05:10:55,False
REF00931,TXN011978,12927.29,customer_changed_mind,2025-03-25T03:13:05,True
REF00932,TXN011981,1755.14,product_not_received,2026-03-13T16:04:18,True
REF00933,TXN011985,6212.59,duplicate_charge,2025-02-19T04:50:12,True
REF00934,TXN011986,11638.44,product_not_received,2026-04-30T00:02:50,True
REF00935,TXN011988,3813.78,product_not_received,2025-08-16T00:30:12,True
REF00936,TXN011994,603.04,product_not_received,2025-04-05T04:49:37,True
REF00937,TXN012030,3394.51,product_not_received,2026-01-12T21:32:53,True
REF00938,TXN012035,4176.79,product_not_received,2025-06-05T03:47:53,True
REF00939,TXN012036,12865.96,duplicate_charge,2026-02-24T17:41:25,True
REF00940,TXN012066,9107.3,duplicate_charge,2025-01-18T16:16:36,True
REF00941,TXN012067,10600.28,product_not_received,2026-04-07T14:11:18,True
REF00942,TXN012070,5383.86,not_as_described,2025-12-15T17:04:21,True
REF00943,TXN012073,5834.25,customer_changed_mind,2025-01-07T23:44:36,True
REF00944,TXN012077,7831.73,product_not_received,2025-03-02T18:52:33,False
REF00945,TXN012079,797.83,product_not_received,2025-04-17T09:58:10,True
REF00946,TXN012085,1168.81,customer_changed_mind,2026-05-12T13:53:06,True
REF00947,TXN012086,8424.01,duplicate_charge,2025-04-15T00:59:03,True
REF00948,TXN012087,7922.38,not_as_described,2026-05-26T01:10:28,True
REF00949,TXN012091,8942.77,customer_changed_mind,2025-11-12T12:23:07,False
REF00950,TXN012092,6743.29,not_as_described,2025-11-02T02:03:16,True
REF00951,TXN012097,14472.46,not_as_described,2025-08-12T13:26:26,False
REF00952,TXN012098,10666.39,duplicate_charge,2026-04-15T21:01:23,True
REF00953,TXN012102,11859.37,not_as_described,2025-05-12T06:13:48,False
REF00954,TXN012104,6352.57,product_not_received,2026-03-09T20:02:36,False
REF00955,TXN012109,628.18,product_not_received,2025-07-09T00:20:29,True
REF00956,TXN012110,3587.37,duplicate_charge,2025-09-26T04:04:47,False
REF00957,TXN012111,9926.97,duplicate_charge,2025-02-13T15:47:21,True
REF00958,TXN012137,2204.51,product_not_received,2025-10-18T11:07:05,True
REF00959,TXN012143,4019.33,customer_changed_mind,2025-08-08T02:25:43,True
REF00960,TXN012156,7676.03,duplicate_charge,2025-01-08T07:33:40,True
REF00961,TXN012172,153.54,not_as_described,2025-09-25T07:14:47,True
REF00962,TXN012208,2198.58,duplicate_charge,2026-04-17T22:41:34,False
REF00963,TXN012281,10307.26,duplicate_charge,2026-01-03T04:32:10,True
REF00964,TXN012285,1256.24,product_not_received,2026-05-17T23:59:11,True
REF00965,TXN012294,7796.1,product_not_received,2025-10-23T11:18:12,True
REF00966,TXN012363,2951.56,customer_changed_mind,2026-03-25T11:37:51,False
REF00967,TXN012366,13168.77,not_as_described,2026-02-28T20:11:28,False
REF00968,TXN012370,11794.78,duplicate_charge,2025-11-19T20:21:30,False
REF00969,TXN012429,12729.04,product_not_received,2026-06-04T15:39:37,True
REF00970,TXN012430,9704.91,customer_changed_mind,2025-04-27T13:05:17,False
REF00971,TXN012432,13131.1,duplicate_charge,2026-02-28T07:32:30,False
REF00972,TXN012435,12838.06,duplicate_charge,2026-02-13T03:39:36,False
REF00973,TXN012438,10314.96,customer_changed_mind,2026-02-25T16:53:22,False
REF00974,TXN012441,13845.91,product_not_received,2025-05-18T14:10:01,True
REF00975,TXN012447,8892.54,not_as_described,2025-10-19T05:38:02,False
REF00976,TXN012450,14575.57,duplicate_charge,2026-05-27T04:38:10,False
REF00977,TXN012453,6485.39,not_as_described,2025-06-26T05:07:24,True
REF00978,TXN012454,9018.23,customer_changed_mind,2025-12-13T00:41:21,True
REF00979,TXN012456,6816.29,duplicate_charge,2025-04-14T23:03:02,True
REF00980,TXN012457,12846.68,customer_changed_mind,2025-10-12T06:13:34,True
REF00981,TXN012460,14899.68,product_not_received,2026-06-16T19:54:14,False
REF00982,TXN012469,3057.81,not_as_described,2025-03-16T13:02:37,False
REF00983,TXN012474,4657.16,customer_changed_mind,2025-11-19T20:39:48,True
REF00984,TXN012493,13607.46,product_not_received,2026-02-05T03:28:58,True
REF00985,TXN012534,9606.73,duplicate_charge,2026-01-28T03:35:35,True
REF00986,TXN012541,9206.47,not_as_described,2025-06-30T14:23:48,True
REF00987,TXN012550,8993.79,customer_changed_mind,2025-06-13T10:31:19,True
REF00988,TXN012553,12729.04,duplicate_charge,2025-08-17T05:33:46,True
REF00989,TXN012585,9960.42,not_as_described,2025-02-16T02:38:44,False
REF00990,TXN012595,8428.4,customer_changed_mind,2026-06-14T00:30:00,False
REF00991,TXN012612,4159.41,product_not_received,2026-01-25T08:45:30,True
REF00992,TXN012615,13883.65,not_as_described,2025-01-27T07:21:21,True
REF00993,TXN012619,2774.76,product_not_received,2025-06-25T05:29:06,True
REF00994,TXN012621,5689.7,product_not_received,2026-02-09T02:43:54,True
REF00995,TXN012622,940.99,duplicate_charge,2025-02-22T17:34:23,True
REF00996,TXN012623,12122.66,not_as_described,2026-06-07T16:54:11,True
REF00997,TXN012625,9294.1,product_not_received,2026-04-06T15:33:40,True
REF00998,TXN012626,3125.28,product_not_received,2026-04-19T12:21:44,True
REF00999,TXN012627,3368.64,customer_changed_mind,2026-04-17T07:40:41,True
REF01000,TXN012628,2269.29,duplicate_charge,2026-05-28T00:50:37,True
REF01001,TXN012629,4398.39,product_not_received,2026-01-15T04:01:19,False
REF01002,TXN012631,10981.09,duplicate_charge,2025-05-07T06:40:52,True
REF01003,TXN012634,555.08,not_as_described,2025-12-22T08:10:56,True
REF01004,TXN012673,13817.79,not_as_described,2026-03-26T01:02:05,False
REF01005,TXN012683,4678.42,not_as_described,2026-05-10T23:50:41,False
REF01006,TXN012753,8001.0,customer_changed_mind,2026-04-08T14:14:34,True
REF01007,TXN012757,5655.0,duplicate_charge,2025-06-14T09:29:50,True
REF01008,TXN012759,5856.12,not_as_described,2025-03-12T19:32:36,True
REF01009,TXN012762,13834.75,not_as_described,2025-04-17T20:40:41,True
REF01010,TXN012769,14958.74,not_as_described,2025-12-27T04:18:13,False
REF01011,TXN012770,1055.99,product_not_received,2026-03-30T13:10:22,False
REF01012,TXN012771,9751.87,duplicate_charge,2026-02-03T16:16:25,False
REF01013,TXN012772,14219.42,not_as_described,2025-06-19T15:31:40,True
REF01014,TXN012773,7636.19,product_not_received,2025-09-04T12:52:49,False
REF01015,TXN012813,6744.95,not_as_described,2025-08-05T14:13:39,True
REF01016,TXN012835,8692.4,customer_changed_mind,2025-11-04T17:14:34,True
REF01017,TXN012848,1574.47,product_not_received,2026-03-27T19:15:28,True
REF01018,TXN012850,9248.27,duplicate_charge,2026-04-12T02:04:15,True
REF01019,TXN012876,120.68,duplicate_charge,2026-04-20T14:46:44,True
REF01020,TXN012895,4520.73,duplicate_charge,2026-03-14T09:33:50,True
REF01021,TXN012897,3842.67,not_as_described,2025-04-03T18:10:19,True
REF01022,TXN012906,7122.87,duplicate_charge,2025-06-21T06:16:51,True
REF01023,TXN012910,6587.26,customer_changed_mind,2025-10-13T05:55:36,True
REF01024,TXN012912,3389.25,product_not_received,2025-02-28T07:49:51,True
REF01025,TXN012924,13414.78,customer_changed_mind,2025-09-05T04:00:36,True
REF01026,TXN012942,1942.76,duplicate_charge,2026-04-18T09:49:19,True
REF01027,TXN012999,2787.18,product_not_received,2026-05-11T05:37:17,True
REF01028,TXN013054,4806.17,product_not_received,2026-06-11T23:01:52,True
REF01029,TXN013103,6545.27,product_not_received,2026-06-27T02:57:25,True
REF01030,TXN013183,1866.66,duplicate_charge,2025-01-19T20:27:44,True
REF01031,TXN013194,10436.0,duplicate_charge,2025-02-28T02:50:40,False
REF01032,TXN013215,7620.08,product_not_received,2025-10-09T05:52:47,True
REF01033,TXN013252,10858.78,product_not_received,2025-01-16T11:47:21,True
REF01034,TXN013302,2050.98,product_not_received,2026-06-03T17:11:40,True
REF01035,TXN013315,1579.22,product_not_received,2025-05-07T19:16:15,False
REF01036,TXN013358,10183.6,customer_changed_mind,2025-03-30T12:46:27,True
REF01037,TXN013359,2822.58,product_not_received,2025-06-04T01:31:03,True
REF01038,TXN013364,10625.43,not_as_described,2025-03-03T22:35:10,True
REF01039,TXN013423,6216.7,duplicate_charge,2025-12-20T14:35:21,True
REF01040,TXN013424,11008.13,duplicate_charge,2025-05-16T18:47:29,True
REF01041,TXN013431,8408.32,duplicate_charge,2025-09-24T17:31:59,True
REF01042,TXN013433,12671.55,product_not_received,2025-07-21T00:08:51,True
REF01043,TXN013435,5158.47,product_not_received,2025-05-06T14:04:46,True
REF01044,TXN013436,10987.73,duplicate_charge,2025-04-29T11:27:21,True
REF01045,TXN013438,9862.01,customer_changed_mind,2026-01-22T20:22:41,True
REF01046,TXN013445,13818.66,product_not_received,2025-05-18T03:30:19,False
REF01047,TXN013449,11939.93,duplicate_charge,2026-04-30T11:40:08,True
REF01048,TXN013458,3089.28,product_not_received,2025-03-16T22:30:38,False
REF01049,TXN013470,2881.69,not_as_described,2026-03-11T20:11:05,True
REF01050,TXN013472,13903.37,product_not_received,2026-06-04T09:09:03,True
REF01051,TXN013481,6833.32,duplicate_charge,2026-04-09T19:00:34,True
REF01052,TXN013485,9604.06,not_as_described,2025-08-04T03:36:26,False
REF01053,TXN013487,14191.62,duplicate_charge,2025-04-26T20:07:40,False
REF01054,TXN013488,4460.21,not_as_described,2025-01-18T01:44:59,True
REF01055,TXN013489,11988.88,not_as_described,2025-05-23T13:35:45,False
REF01056,TXN013492,1526.53,customer_changed_mind,2026-04-30T00:18:25,False
REF01057,TXN013495,3535.61,customer_changed_mind,2025-08-18T09:19:20,False
REF01058,TXN013559,4070.56,product_not_received,2025-04-16T13:03:54,True
REF01059,TXN013568,14341.25,customer_changed_mind,2025-06-10T08:27:02,False
REF01060,TXN013578,14824.96,not_as_described,2026-05-06T18:46:25,False
REF01061,TXN013587,6209.7,product_not_received,2025-11-19T14:35:26,True
REF01062,TXN013588,13168.09,product_not_received,2025-08-11T18:10:08,True
REF01063,TXN013597,11542.52,not_as_described,2026-04-21T09:09:28,True
REF01064,TXN013601,5101.29,product_not_received,2026-01-08T10:31:52,True
REF01065,TXN013615,9108.57,duplicate_charge,2025-08-24T18:07:20,True
REF01066,TXN013646,6452.29,product_not_received,2025-08-02T03:33:40,True
REF01067,TXN013650,3303.21,customer_changed_mind,2025-12-21T06:30:31,True
REF01068,TXN013652,2117.23,product_not_received,2025-10-29T22:03:02,False
REF01069,TXN013660,1284.29,customer_changed_mind,2025-07-29T22:25:00,True
REF01070,TXN013663,135.03,customer_changed_mind,2025-05-29T12:57:09,True
REF01071,TXN013664,12349.33,duplicate_charge,2025-06-10T06:03:51,True
REF01072,TXN013668,541.44,customer_changed_mind,2026-04-23T00:48:39,True
REF01073,TXN013669,7414.55,duplicate_charge,2026-06-21T23:52:39,True
REF01074,TXN013676,11890.48,product_not_received,2026-02-18T10:52:37,True
REF01075,TXN013694,6961.38,duplicate_charge,2025-03-19T23:04:14,True
REF01076,TXN013696,5036.08,customer_changed_mind,2025-08-16T14:21:37,True
REF01077,TXN013701,3271.02,not_as_described,2025-04-28T08:16:50,True
REF01078,TXN013702,1397.68,product_not_received,2025-09-12T22:51:47,True
REF01079,TXN013703,14142.39,duplicate_charge,2025-08-11T05:01:56,True
REF01080,TXN013704,882.29,not_as_described,2025-03-10T19:46:18,True
REF01081,TXN013705,9052.2,duplicate_charge,2026-03-23T22:35:16,True
REF01082,TXN013714,7614.65,customer_changed_mind,2026-06-14T22:35:00,True
REF01083,TXN013738,3854.34,duplicate_charge,2025-09-30T18:35:29,True
REF01084,TXN013740,8236.41,customer_changed_mind,2025-08-17T14:57:09,False
REF01085,TXN013741,14114.82,duplicate_charge,2025-07-19T04:09:12,False
REF01086,TXN013774,7891.61,product_not_received,2026-04-04T20:10:25,True
REF01087,TXN013775,9242.65,customer_changed_mind,2025-10-18T01:24:10,True
REF01088,TXN013777,13010.07,customer_changed_mind,2025-01-02T21:44:14,False
REF01089,TXN013778,5199.79,customer_changed_mind,2026-03-15T13:33:13,True
REF01090,TXN013782,13589.72,product_not_received,2025-12-07T23:22:03,True
REF01091,TXN013783,4786.72,product_not_received,2026-04-06T07:35:46,True
REF01092,TXN013785,12506.94,product_not_received,2026-02-22T04:28:10,True
REF01093,TXN013787,14885.61,duplicate_charge,2025-07-06T06:30:27,True
REF01094,TXN013788,9998.77,customer_changed_mind,2026-01-18T10:24:11,False
REF01095,TXN013810,1801.24,not_as_described,2026-04-04T15:55:36,True
REF01096,TXN013826,4083.85,duplicate_charge,2025-11-14T15:27:14,False
