transaction_id,customer_id,ring_id,timestamp,amount,hour_of_day,day_of_week,account_age_days,kyc_verified,customer_txn_number,customer_avg_amount_before,amount_zscore,customer_refund_count_before,customer_chargeback_count_before,coupon_used,coupon_usage_count_before,coupon_max_uses,coupon_over_limit,device_distinct_customers,ip_distinct_customers,num_payment_instruments,instrument_card,instrument_upi,instrument_wallet,merchant_risk_high,merchant_risk_low,merchant_risk_medium,label,split
TXN014679,CUST01377,,2025-07-16 10:20:51,1048.55,10,2,0,1,5,6603.4625,-2.2071918599958504,0,0,0,0,-1.0,0,2,4,1,True,False,False,False,True,False,False,train
TXN010765,CUST01004,,2025-07-16 10:44:51,12793.77,10,2,0,0,6,7993.0380000000005,1.0505082851486327,0,0,0,0,-1.0,0,3,5,2,False,True,False,False,False,True,False,train
TXN011165,CUST01042,,2025-07-16 11:15:33,12633.17,11,2,0,1,1,12633.17,0.0,0,0,0,0,-1.0,0,4,4,1,True,False,False,True,False,False,False,train
TXN019593,CUST01820,,2025-07-16 11:23:31,10984.4,11,2,36,1,6,11240.2,-0.09561155284978178,0,0,0,0,-1.0,0,2,2,1,False,True,False,False,True,False,False,train
TXN015531,CUST01451,RING005,2025-07-16 11:54:31,4930.88,11,2,0,1,10,4966.232222222222,-0.011325917136541446,3,1,0,0,-1.0,0,22,22,1,False,True,False,False,True,False,True,train
TXN010331,CUST00961,,2025-07-16 12:07:44,3981.54,12,2,196,1,2,12245.75,-8264.21,0,0,0,0,-1.0,0,7,4,1,True,False,False,False,True,False,False,train
TXN019125,CUST01779,,2025-07-16 13:15:01,3894.48,13,2,0,1,6,9839.57,-1.5048642426884367,0,0,0,0,-1.0,0,4,5,1,False,True,False,False,True,False,False,train
TXN018148,CUST01685,,2025-07-16 13:23:53,715.83,13,2,0,1,4,6871.8,-0.8666922679758767,0,0,1,23,100.0,0,6,2,1,False,True,False,True,False,False,False,train
TXN017537,CUST01624,,2025-07-16 13:27:39,5076.05,13,2,0,1,4,13293.373333333335,-8.569251451797253,0,0,0,0,-1.0,0,4,4,1,False,False,True,False,True,False,False,train
TXN002152,CUST00199,,2025-07-16 13:52:25,1093.04,13,2,68,1,5,6954.67,-1.2176373042838347,0,0,0,0,-1.0,0,3,2,1,True,False,False,False,False,True,False,train
TXN006634,CUST00627,,2025-07-16 14:17:34,9755.14,14,2,186,1,4,2323.6600000000003,3.993804594420747,0,0,0,0,-1.0,0,2,3,1,False,False,True,False,True,False,False,train
TXN013798,CUST01294,,2025-07-16 14:18:29,634.63,14,2,44,1,4,7557.610000000001,-1.867098243713059,0,0,0,0,-1.0,0,4,3,1,True,False,False,False,True,False,False,train
TXN014437,CUST01353,,2025-07-16 14:37:42,6842.07,14,2,0,1,5,10119.9225,-0.7877515800529473,0,0,0,0,-1.0,0,4,1,2,False,True,False,False,True,False,False,train
TXN019898,CUST01845,,2025-07-16 15:00:27,6251.89,15,2,0,1,5,5335.63,0.19188684008780096,0,0,0,0,-1.0,0,3,6,2,True,False,False,False,True,False,False,train
TXN010725,CUST00998,,2025-07-16 15:17:02,10255.38,15,2,0,1,3,7006.16,0.48917772833703166,0,0,0,0,-1.0,0,4,3,2,True,False,False,False,True,False,False,train
TXN001126,CUST00106,,2025-07-16 15:43:44,5125.5,15,2,81,0,4,9297.06,-1.0400848505044378,0,0,0,0,-1.0,0,5,6,1,False,True,False,False,True,False,False,train
TXN011466,CUST01071,,2025-07-16 16:15:31,13009.89,16,2,0,0,5,5482.98,1.1342425593007883,1,0,0,0,-1.0,0,4,2,2,False,True,False,False,True,False,False,train
TXN004697,CUST00447,,2025-07-16 16:21:46,12360.23,16,2,169,1,5,6035.0199999999995,2.960844261554345,0,0,1,28,500.0,0,6,3,1,False,False,True,False,True,False,False,train
TXN000389,CUST00037,,2025-07-16 16:40:31,12101.42,16,2,0,0,6,7028.686,1.3150068948505984,1,0,0,0,-1.0,0,2,7,1,False,True,False,False,True,False,False,train
TXN013019,CUST01213,,2025-07-16 16:40:53,14122.08,16,2,0,1,7,6690.748333333334,1.7710838735081187,0,0,0,0,-1.0,0,4,5,2,True,False,False,False,True,False,False,train
TXN016703,CUST01549,RING008,2025-07-16 17:44:33,10957.03,17,2,0,1,9,8187.376249999999,0.7202135125224145,1,0,0,0,-1.0,0,14,13,1,False,True,False,False,True,False,True,test
TXN003561,CUST00341,,2025-07-16 17:52:11,1903.95,17,2,0,1,3,4223.65,-0.5532779924505201,0,0,0,0,-1.0,0,8,6,1,False,True,False,False,True,False,False,train
TXN017681,CUST01637,RING007,2025-07-16 18:38:10,223.03,18,2,0,1,5,9213.16,-2.616022528191805,1,0,0,0,-1.0,0,17,16,1,False,True,False,False,True,False,True,test
TXN018929,CUST01760,,2025-07-16 18:50:44,5187.03,18,2,0,1,6,5633.35,-0.145200955854667,0,0,0,0,-1.0,0,4,5,1,True,False,False,False,True,False,False,train
TXN009849,CUST00921,,2025-07-16 20:55:56,12257.58,20,2,0,1,2,14417.43,-2159.8500000000004,0,0,0,0,-1.0,0,2,1,1,True,False,False,False,False,True,False,train
TXN004642,CUST00442,,2025-07-16 21:40:30,6353.7,21,2,0,1,2,1365.3,4988.4,0,0,0,0,-1.0,0,3,6,2,True,False,False,False,True,False,False,train
TXN005005,CUST00471,,2025-07-16 21:45:24,1098.53,21,2,139,1,4,10707.933333333334,-1.770447711390093,0,0,0,0,-1.0,0,5,7,1,False,True,False,False,True,False,False,train
TXN015756,CUST01469,,2025-07-16 22:23:24,4324.54,22,2,0,1,3,6616.16,-0.7722279873915066,1,0,0,0,-1.0,0,7,6,1,False,True,False,False,False,True,False,train
TXN002768,CUST00261,,2025-07-16 22:35:40,5056.06,22,2,0,1,4,3352.0933333333337,0.503327005438207,0,0,0,0,-1.0,0,4,5,2,False,False,True,False,True,False,False,train
TXN012996,CUST01211,,2025-07-16 23:38:50,2340.62,23,2,0,1,5,7372.004999999999,-1.1222469340476071,0,0,1,31,100.0,0,5,4,2,False,True,False,False,True,False,False,train
TXN019055,CUST01774,,2025-07-16 23:41:43,4996.49,23,2,0,1,6,7723.834,-0.6188426277441402,1,0,0,0,-1.0,0,3,4,1,False,True,False,False,True,False,False,train
TXN007110,CUST00668,,2025-07-17 00:19:55,9136.72,0,3,137,1,7,8410.085000000001,0.1847952186851793,1,0,0,0,-1.0,0,6,6,2,True,False,False,False,False,True,False,train
TXN011609,CUST01082,,2025-07-17 00:34:15,8163.37,0,3,49,1,4,8012.843333333333,0.02648248936618097,0,0,0,0,-1.0,0,3,6,1,False,True,False,False,True,False,False,train
TXN013910,CUST01304,,2025-07-17 01:06:02,5160.94,1,3,0,0,2,8621.26,-3460.3200000000006,0,0,0,0,-1.0,0,3,2,2,False,False,True,False,True,False,False,train
TXN009947,CUST00929,,2025-07-17 01:43:22,2812.15,1,3,0,1,7,7799.336666666667,-1.1244687603760006,0,0,0,0,-1.0,0,4,1,1,False,True,False,False,True,False,False,train
TXN018976,CUST01764,,2025-07-17 02:06:24,14154.0,2,3,0,1,8,8892.098571428573,1.1140734182574543,0,0,0,0,-1.0,0,3,3,1,False,True,False,False,False,True,False,train
TXN003449,CUST00331,,2025-07-17 02:35:26,11722.45,2,3,37,1,1,11722.45,0.0,0,0,0,0,-1.0,0,3,2,1,False,True,False,False,True,False,False,train
TXN017366,CUST01607,,2025-07-17 04:20:58,4487.49,4,3,130,1,4,8576.093333333332,-0.5744411305518708,0,0,0,0,-1.0,0,4,3,1,True,False,False,False,True,False,False,train
TXN005311,CUST00501,,2025-07-17 04:57:43,1922.88,4,3,0,1,2,6480.6,-4557.72,0,0,0,0,-1.0,0,7,5,1,True,False,False,False,True,False,False,train
TXN007249,CUST00680,,2025-07-17 05:11:40,3418.89,5,3,2,1,6,7479.732000000001,-0.6828920310587503,0,0,0,0,-1.0,0,7,4,1,True,False,False,False,True,False,False,train
TXN015855,CUST01477,,2025-07-17 05:46:09,5694.95,5,3,0,1,3,6577.805,-0.10471959192375077,0,0,0,0,-1.0,0,6,5,2,True,False,False,False,True,False,False,train
TXN001796,CUST00167,RING001,2025-07-17 06:18:24,13981.82,6,3,0,1,9,7463.983749999999,1.6151592627379527,2,2,1,30,50.0,0,11,12,1,True,False,False,False,False,True,True,train
TXN020815,CUST01927,,2025-07-17 06:41:18,10503.64,6,3,0,1,8,6235.172857142857,0.8484470567946999,0,0,0,0,-1.0,0,3,2,1,False,False,True,False,True,False,False,train
TXN018642,CUST01734,,2025-07-17 07:46:18,1486.74,7,3,136,1,6,8075.145999999999,-3.969638707878908,0,0,0,0,-1.0,0,3,7,1,False,False,True,False,True,False,False,train
TXN019065,CUST01774,,2025-07-17 08:10:04,7012.21,8,3,0,1,7,7269.276666666668,-0.06275849289261996,1,0,0,0,-1.0,0,8,5,1,False,True,False,False,False,True,False,train
TXN020171,CUST01871,,2025-07-17 08:15:14,4948.73,8,3,133,1,5,8055.962500000001,-0.6472495112727458,0,0,1,32,200.0,0,2,8,1,False,True,False,False,True,False,False,train
TXN015915,CUST01483,,2025-07-17 08:24:45,9830.82,8,3,9,0,6,6736.134,0.5874708209557663,0,0,1,20,50.0,0,4,5,2,True,False,False,False,True,False,False,train
TXN009418,CUST00882,,2025-07-17 10:56:01,7886.21,10,3,37,1,4,5604.82,0.4848032747493969,0,1,0,0,-1.0,0,5,4,1,True,False,False,False,True,False,False,train
TXN001697,CUST00157,,2025-07-17 11:19:18,14212.95,11,3,0,1,5,6142.4125,1.3206238764768947,1,0,0,0,-1.0,0,6,6,1,False,False,True,False,True,False,False,train
TXN001046,CUST00097,,2025-07-17 11:32:44,574.46,11,3,124,1,4,8231.836666666666,-1.3825843713869685,0,0,0,0,-1.0,0,5,4,1,False,False,True,False,True,False,False,train
TXN019939,CUST01848,,2025-07-17 11:58:28,13171.7,11,3,9,1,5,7530.9800000000005,1.50851531574058,1,0,0,0,-1.0,0,4,6,1,False,False,True,False,True,False,False,train
TXN017342,CUST01604,,2025-07-17 12:28:16,3679.67,12,3,0,1,1,3679.67,0.0,0,0,0,0,-1.0,0,5,5,1,False,False,True,False,False,True,False,train
TXN009269,CUST00868,,2025-07-17 13:02:23,5398.15,13,3,0,1,6,11623.28,-3.2167413910881497,0,1,0,0,-1.0,0,5,2,2,False,False,True,False,False,True,False,train
TXN005241,CUST00495,,2025-07-17 14:47:53,10258.7,14,3,66,1,1,10258.7,0.0,0,0,0,0,-1.0,0,5,4,1,False,False,True,False,True,False,False,train
TXN012320,CUST01149,,2025-07-17 14:56:40,7055.59,14,3,0,1,3,6609.355,0.07917700250622102,0,0,0,0,-1.0,0,6,9,2,True,False,False,False,True,False,False,train
TXN020941,CUST01939,,2025-07-17 16:46:18,1636.05,16,3,0,1,4,9934.336666666668,-2.110018083691669,0,0,0,0,-1.0,0,4,4,1,True,False,False,False,True,False,False,train
TXN004098,CUST00393,,2025-07-17 16:57:13,4607.1,16,3,100,1,4,10272.1,-1.0804092804160674,0,0,0,0,-1.0,0,3,6,2,False,False,True,False,True,False,False,train
TXN016286,CUST01515,,2025-07-17 16:58:37,1799.28,16,3,0,1,4,5966.610000000001,-1.2035579891561357,0,0,0,0,-1.0,0,3,3,2,False,False,True,False,True,False,False,train
TXN000997,CUST00092,,2025-07-17 17:49:38,366.13,17,3,0,1,2,13972.58,-13606.45,0,0,0,0,-1.0,0,5,3,1,False,False,True,False,True,False,False,train
TXN000312,CUST00029,,2025-07-17 18:50:34,2791.47,18,3,0,1,5,5927.08,-0.598376256137222,0,0,0,0,-1.0,0,3,3,2,True,False,False,False,True,False,False,train
TXN004649,CUST00443,,2025-07-17 19:02:03,3716.33,19,3,0,1,5,7001.0675,-0.744097956140196,0,0,0,0,-1.0,0,7,6,2,False,False,True,False,True,False,False,train
TXN000249,CUST00022,,2025-07-17 19:19:40,7864.76,19,3,31,1,3,7365.01,0.08809308817320066,0,0,0,0,-1.0,0,7,5,1,False,True,False,False,False,True,False,train
TXN016918,CUST01565,,2025-07-17 19:32:41,11806.18,19,3,78,1,4,10117.596666666666,0.3565831498633432,0,0,0,0,-1.0,0,2,3,1,True,False,False,False,True,False,False,train
TXN015889,CUST01479,,2025-07-17 19:35:06,2841.23,19,3,0,1,6,4131.66,-0.3298242346085262,0,0,0,0,-1.0,0,2,3,1,False,False,True,False,True,False,False,train
TXN003637,CUST00348,,2025-07-17 20:42:27,7302.24,20,3,67,1,7,5859.786666666667,0.2861208647564326,0,0,1,20,50.0,0,3,8,2,True,False,False,False,True,False,False,train
TXN004989,CUST00470,,2025-07-17 21:51:28,8317.77,21,3,0,1,7,4416.8550000000005,1.4031326982563672,1,0,0,0,-1.0,0,4,3,2,False,False,True,False,True,False,False,train
TXN019904,CUST01846,,2025-07-17 23:12:40,9335.53,23,3,0,1,4,9975.196666666667,-0.45279955349155054,0,0,0,0,-1.0,0,5,6,2,True,False,False,False,True,False,False,train
TXN011676,CUST01090,,2025-07-18 00:02:34,10263.0,0,4,23,0,3,10957.48,-1.61123274951911,0,0,0,0,-1.0,0,8,6,1,False,True,False,False,True,False,False,train
TXN003110,CUST00294,,2025-07-18 00:08:42,3162.71,0,4,6,1,2,9629.45,-6466.740000000001,0,0,0,0,-1.0,0,8,3,1,False,True,False,False,True,False,False,train
TXN017982,CUST01666,,2025-07-18 03:18:15,14992.3,3,4,0,1,4,6961.013333333333,1.1448733104380737,1,0,0,0,-1.0,0,4,5,1,False,True,False,False,True,False,False,train
TXN016921,CUST01565,,2025-07-18 03:25:27,2561.96,3,4,78,1,5,10539.7425,-2.0158185358595504,0,0,0,0,-1.0,0,3,5,1,True,False,False,False,True,False,False,train
TXN012740,CUST01189,,2025-07-18 04:05:41,9503.83,4,4,0,1,4,10425.07,-0.24935325450680718,0,0,0,0,-1.0,0,7,5,1,False,True,False,False,True,False,False,train
TXN013372,CUST01250,,2025-07-18 04:22:42,5248.34,4,4,126,1,7,9907.523333333333,-2.8084047087079393,0,0,0,0,-1.0,0,6,4,2,True,False,False,False,False,True,False,train
TXN019108,CUST01778,,2025-07-18 04:26:45,8360.93,4,4,0,1,4,4583.56,0.7525034882199336,0,0,0,0,-1.0,0,3,6,2,False,True,False,False,True,False,False,train
TXN007794,CUST00729,,2025-07-18 05:52:36,8565.55,5,4,79,1,3,5383.77,0.5487566133592198,2,0,0,0,-1.0,0,3,7,1,False,False,True,False,False,True,False,train
TXN000497,CUST00047,,2025-07-18 06:22:45,1805.37,6,4,137,1,3,5984.95,-0.8710672885151969,0,0,0,0,-1.0,0,6,2,1,False,False,True,False,True,False,False,train
TXN017828,CUST01650,,2025-07-18 07:05:33,4853.62,7,4,37,1,2,14467.9,-9614.279999999999,0,0,0,0,-1.0,0,5,7,1,False,False,True,False,True,False,False,train
TXN009854,CUST00922,RING005,2025-07-18 07:52:51,13823.83,7,4,124,1,11,7442.954,1.509740381178534,4,1,0,0,-1.0,0,22,21,1,False,True,False,False,True,False,True,train
TXN003977,CUST00381,RING003,2025-07-18 08:31:05,14457.67,8,4,0,1,11,9474.497,1.682659425198107,2,0,0,0,-1.0,0,23,16,1,False,True,False,False,True,False,True,train
TXN002138,CUST00198,,2025-07-18 08:58:46,2696.99,8,4,157,1,5,12447.6875,-3.0836650598792756,0,0,0,0,-1.0,0,4,4,2,False,True,False,False,True,False,False,train
TXN014681,CUST01378,,2025-07-18 09:11:01,8900.18,9,4,0,0,10,6005.836666666666,0.9533011503751364,2,0,0,0,-1.0,0,2,4,1,True,False,False,False,True,False,False,train
TXN014768,CUST01383,,2025-07-18 09:11:40,8485.3,9,4,0,0,3,2878.955,7.069422248484294,0,0,0,0,-1.0,0,1,5,1,False,False,True,False,True,False,False,train
TXN000141,CUST00014,,2025-07-18 09:12:31,14588.6,9,4,13,1,5,7346.8425,3.398303052137697,0,0,0,0,-1.0,0,6,3,1,False,True,False,False,True,False,False,train
TXN018720,CUST01740,RING005,2025-07-18 09:23:58,5229.56,9,4,160,0,6,8466.904,-0.6388948042472508,3,1,0,0,-1.0,0,20,21,2,True,False,False,False,True,False,True,train
TXN001780,CUST00165,,2025-07-18 09:26:28,159.35,9,4,0,1,3,4064.7,-1.8964258514908277,0,0,0,0,-1.0,0,3,9,2,False,False,True,False,False,True,False,train
TXN019240,CUST01790,,2025-07-18 10:44:06,10538.07,10,4,0,1,5,8098.075000000001,0.44913468203120765,0,0,0,0,-1.0,0,5,4,1,True,False,False,False,True,False,False,train
TXN005982,CUST00567,,2025-07-18 11:26:27,12089.6,11,4,188,0,6,5995.614,1.291111970200684,0,0,0,0,-1.0,0,3,3,1,True,False,False,False,True,False,False,train
TXN014615,CUST01370,,2025-07-18 11:55:22,11867.74,11,4,0,1,1,11867.74,0.0,0,0,0,0,-1.0,0,8,3,1,False,False,True,False,True,False,False,train
TXN004402,CUST00421,,2025-07-18 13:00:16,12810.92,13,4,0,1,5,6597.6825,1.039518479309735,0,0,0,0,-1.0,0,4,2,1,False,True,False,True,False,False,False,train
TXN010139,CUST00942,,2025-07-18 13:26:32,12887.12,13,4,0,1,4,6655.2266666666665,0.9789149904334701,2,0,0,0,-1.0,0,4,5,1,False,True,False,False,True,False,False,train
TXN000398,CUST00038,,2025-07-18 13:41:25,8954.4,13,4,124,1,5,6757.96,1.2630378462020238,0,0,1,19,50.0,0,6,6,1,False,True,False,False,False,True,False,train
TXN004191,CUST00402,,2025-07-18 14:08:40,2925.96,14,4,0,1,6,4822.33,-0.6752828028599283,1,0,0,0,-1.0,0,5,5,2,True,False,False,False,False,True,False,train
TXN011346,CUST01058,RING002,2025-07-18 14:50:21,4993.94,14,4,187,1,17,7998.746875,-0.8015579388770334,5,0,1,27,200.0,0,13,16,1,True,False,False,False,True,False,True,train
TXN001507,CUST00140,,2025-07-18 14:51:06,3779.62,14,4,29,1,5,5136.505,-0.5334667065851375,0,0,0,0,-1.0,0,3,3,1,False,True,False,False,True,False,False,train
TXN000514,CUST00048,,2025-07-18 15:37:42,13382.8,15,4,140,0,6,3832.3340000000003,2.5339923453330084,0,0,0,0,-1.0,0,8,7,1,False,False,True,True,False,False,False,train
TXN006108,CUST00576,,2025-07-18 15:50:41,1094.28,15,4,0,1,4,9583.606666666667,-1.6162716766880958,0,0,0,0,-1.0,0,3,4,1,True,False,False,False,True,False,False,train
TXN010568,CUST00984,,2025-07-18 15:51:12,11807.61,15,4,115,1,4,7303.586666666667,0.7517256228823852,0,0,0,0,-1.0,0,3,6,1,True,False,False,False,True,False,False,train
TXN017217,CUST01592,,2025-07-18 18:21:55,10844.72,18,4,109,1,4,7683.950000000001,0.880114487536859,0,0,0,0,-1.0,0,5,4,1,False,False,True,False,True,False,False,train
TXN005357,CUST00506,,2025-07-18 20:05:35,8208.0,20,4,0,1,4,7325.113333333334,0.2243691899100083,0,0,0,0,-1.0,0,2,2,1,False,True,False,False,True,False,False,train
TXN003308,CUST00315,,2025-07-18 20:25:46,11405.54,20,4,0,1,3,1467.725,10.506472263977496,0,0,0,0,-1.0,0,3,6,2,False,False,True,False,True,False,False,train
TXN003011,CUST00286,,2025-07-18 21:16:50,5853.69,21,4,0,1,3,8001.985,-0.451499986621852,0,0,0,0,-1.0,0,6,2,1,False,False,True,False,True,False,False,train
TXN017386,CUST01608,,2025-07-18 21:18:09,14735.57,21,4,0,1,5,9692.275,1.1112269817440956,0,0,0,0,-1.0,0,2,4,2,False,False,True,False,True,False,False,train
TXN016979,CUST01571,,2025-07-18 21:52:41,10026.54,21,4,0,1,3,5680.995,2.8054472922128,0,0,0,0,-1.0,0,5,3,1,False,False,True,False,True,False,False,train
TXN009082,CUST00850,,2025-07-18 23:18:52,11292.87,23,4,0,1,2,11452.03,-159.15999999999985,0,0,1,26,500.0,0,4,3,1,True,False,False,True,False,False,False,train
TXN019892,CUST01845,,2025-07-18 23:37:50,10683.78,23,4,0,1,6,5518.882,1.2428990377698106,0,0,0,0,-1.0,0,5,9,2,True,False,False,False,True,False,False,train
TXN001452,CUST00134,,2025-07-18 23:43:29,10959.59,23,4,108,1,4,3669.206666666667,2.3931893633291654,0,0,0,0,-1.0,0,2,4,2,True,False,False,False,False,True,False,train
TXN003363,CUST00322,,2025-07-18 23:45:14,4070.61,23,4,0,1,4,6521.336666666667,-0.8258745268575212,0,0,0,0,-1.0,0,1,2,1,True,False,False,True,False,False,False,train
TXN005860,CUST00553,,2025-07-19 00:03:23,14933.62,0,5,0,1,3,5222.25,5.393689338735894,0,0,0,0,-1.0,0,4,6,2,False,True,False,False,True,False,False,train
TXN008048,CUST00753,,2025-07-19 00:04:42,14472.46,0,5,0,1,5,4937.7725,3.235055315301407,1,1,0,0,-1.0,0,2,7,1,True,False,False,False,True,False,False,train
TXN007352,CUST00690,RING004,2025-07-19 00:50:44,676.35,0,5,0,0,9,9980.715,-2.44671779105794,3,1,0,0,-1.0,0,13,14,1,True,False,False,False,True,False,True,train
TXN016307,CUST01517,RING007,2025-07-19 00:52:01,464.64,0,5,0,1,8,5622.150000000001,-1.078632690728005,2,0,1,24,50.0,0,17,16,1,False,True,False,False,True,False,True,test
TXN009686,CUST00907,,2025-07-19 01:32:25,4305.52,1,5,0,1,7,8332.026666666667,-1.318589234480012,0,0,0,0,-1.0,0,4,4,2,False,True,False,False,True,False,False,train
TXN007854,CUST00736,RING004,2025-07-19 02:03:32,5366.69,2,5,26,1,8,4468.148571428572,0.38491650159435814,1,1,0,0,-1.0,0,13,14,1,False,False,True,False,True,False,True,train
TXN019828,CUST01839,RING007,2025-07-19 03:09:28,9234.54,3,5,17,0,7,9934.736666666666,-0.17517856411584448,0,0,0,0,-1.0,0,17,17,1,True,False,False,False,False,True,True,test
TXN001074,CUST00101,,2025-07-19 03:39:32,729.94,3,5,0,1,7,7387.261666666666,-1.1319568334197079,0,0,0,0,-1.0,0,4,5,1,True,False,False,False,True,False,False,train
TXN004950,CUST00467,RING002,2025-07-19 03:50:53,2266.75,3,5,36,1,9,5962.09625,-1.0273972400746232,4,0,1,25,50.0,0,13,16,2,False,True,False,False,True,False,True,train
TXN009640,CUST00903,,2025-07-19 04:09:12,14114.82,4,5,0,1,6,5800.634,1.6005819500394278,0,0,0,0,-1.0,0,2,6,1,True,False,False,False,True,False,False,train
TXN009521,CUST00891,,2025-07-19 04:19:04,4968.76,4,5,73,1,4,5876.400000000001,-0.3201532015721101,0,0,0,0,-1.0,0,6,6,1,True,False,False,False,False,True,False,train
TXN014671,CUST01376,,2025-07-19 04:58:08,9763.76,4,5,0,0,5,7591.3075,2.0052654958316913,0,0,0,0,-1.0,0,5,2,1,False,True,False,True,False,False,False,train
TXN007036,CUST00661,,2025-07-19 05:37:14,9089.32,5,5,0,1,4,5810.823333333334,1.2529738252197458,0,0,0,0,-1.0,0,8,3,1,False,False,True,False,True,False,False,train
TXN019525,CUST01814,,2025-07-19 07:04:49,13693.99,7,5,0,1,6,6794.402,1.9924693472315897,0,0,0,0,-1.0,0,2,3,1,True,False,False,False,True,False,False,train
TXN005790,CUST00547,RING005,2025-07-19 07:26:28,8838.74,7,5,0,0,9,3709.5612499999997,1.4028198279770554,2,1,1,28,200.0,0,26,22,1,False,False,True,False,True,False,True,train
TXN007619,CUST00714,RING004,2025-07-19 07:26:47,3280.11,7,5,65,1,8,8259.602857142858,-1.4553897897450518,2,1,1,32,100.0,0,14,14,1,False,False,True,True,False,False,True,train
TXN005598,CUST00528,,2025-07-19 09:04:26,999.19,9,5,0,1,3,10825.42,-3.317954017199915,0,0,0,0,-1.0,0,3,3,1,True,False,False,False,False,True,False,train
TXN019217,CUST01788,,2025-07-19 09:23:02,10421.32,9,5,73,1,3,5483.325,3.8963011420627756,0,0,0,0,-1.0,0,4,4,1,False,True,False,True,False,False,False,train
TXN006010,CUST00569,,2025-07-19 09:24:59,7225.03,9,5,172,1,4,7392.186666666667,-0.03877375205917474,0,0,0,0,-1.0,0,5,5,1,False,True,False,True,False,False,False,train
TXN010054,CUST00935,RING002,2025-07-19 09:37:27,982.65,9,5,0,1,8,9880.85,-2.340414309942665,2,0,0,0,-1.0,0,13,16,2,False,True,False,False,True,False,True,train
TXN015249,CUST01424,,2025-07-19 10:18:03,13876.19,10,5,0,1,5,4011.24,1.485731925080456,0,0,0,0,-1.0,0,4,4,1,False,True,False,False,True,False,False,train
TXN002012,CUST00184,,2025-07-19 11:46:00,13425.47,11,5,0,1,4,3221.5466666666666,5.636094579274218,0,0,0,0,-1.0,0,1,2,1,False,False,True,False,False,True,False,train
TXN009667,CUST00905,,2025-07-19 13:09:16,13151.31,13,5,0,1,5,10563.317500000001,1.3799017667491642,0,0,0,0,-1.0,0,4,5,1,False,True,False,False,True,False,False,train
TXN002197,CUST00204,,2025-07-19 14:32:19,4902.29,14,5,137,1,5,6633.8625,-0.373493615274046,0,0,0,0,-1.0,0,6,5,2,True,False,False,False,True,False,False,train
TXN017639,CUST01634,,2025-07-19 16:53:18,12017.86,16,5,0,1,4,9712.18,0.6798094395662926,0,0,0,0,-1.0,0,4,6,1,False,True,False,False,True,False,False,train
TXN008505,CUST00797,,2025-07-19 16:56:30,12217.79,16,5,0,1,8,6538.142857142857,1.043427354523732,1,0,0,0,-1.0,0,2,4,1,False,True,False,False,True,False,False,train
TXN012063,CUST01123,,2025-07-19 17:02:39,11351.86,17,5,0,1,7,7915.085,0.5891899471651181,0,0,0,0,-1.0,0,3,3,1,False,False,True,False,True,False,False,train
TXN009382,CUST00879,,2025-07-19 17:25:37,8997.0,17,5,126,1,3,1833.85,21.5170430741564,0,0,0,0,-1.0,0,1,4,1,False,False,True,True,False,False,False,train
TXN013930,CUST01306,,2025-07-19 19:42:53,12423.34,19,5,0,1,7,10139.173333333334,0.6713217882653607,1,0,0,0,-1.0,0,5,3,2,False,True,False,False,True,False,False,train
TXN000233,CUST00020,,2025-07-19 20:15:16,6546.28,20,5,0,1,6,6172.8,0.08800563997087661,0,0,0,0,-1.0,0,7,7,1,True,False,False,False,True,False,False,train
TXN006062,CUST00572,RING003,2025-07-19 20:37:33,4502.38,20,5,19,1,9,6091.7675,-0.27457656732659125,1,0,0,0,-1.0,0,21,16,1,False,False,True,False,True,False,True,train
TXN007615,CUST00713,,2025-07-19 21:42:44,300.37,21,5,0,0,5,4651.99,-1.1842698836550083,0,0,0,0,-1.0,0,8,7,1,True,False,False,False,True,False,False,train
TXN000010,CUST00001,,2025-07-19 21:47:32,8904.73,21,5,34,1,3,14014.064999999999,-6.061058467229404,1,0,0,0,-1.0,0,4,3,1,True,False,False,False,True,False,False,train
TXN001073,CUST00101,,2025-07-19 22:57:14,12716.36,22,5,0,1,8,6436.215714285715,1.059185196894966,0,0,0,0,-1.0,0,2,5,1,True,False,False,False,True,False,False,train
TXN017391,CUST01609,,2025-07-19 23:48:51,6936.01,23,5,131,1,1,6936.01,0.0,0,0,0,0,-1.0,0,8,8,1,True,False,False,False,False,True,False,train
TXN019058,CUST01774,,2025-07-20 00:46:09,2593.61,0,6,0,1,8,7232.552857142858,-1.2401945500234954,1,0,0,0,-1.0,0,2,2,1,False,True,False,False,True,False,False,train
TXN010904,CUST01016,,2025-07-20 01:13:00,4149.17,1,6,0,1,4,8435.35,-2.244757710794588,1,0,0,0,-1.0,0,4,5,1,False,False,True,False,True,False,False,train
TXN013517,CUST01265,,2025-07-20 01:49:22,4029.93,1,6,0,1,6,6651.906,-0.38942563306828676,0,0,0,0,-1.0,0,4,4,1,True,False,False,False,True,False,False,train
TXN014715,CUST01380,RING005,2025-07-20 02:18:27,2502.44,2,6,0,1,9,5829.72625,-0.8926519898064873,1,1,0,0,-1.0,0,26,21,1,False,True,False,False,False,True,True,train
TXN013255,CUST01238,,2025-07-20 02:50:20,12976.16,2,6,0,0,4,5834.59,1.0451268881989548,0,0,0,0,-1.0,0,4,5,1,False,True,False,False,True,False,False,train
