customer_a,customer_b,weight,device_id,ip_id,coupon_id
CUST01274,CUST01433,1,0,1,0
CUST01274,CUST01551,1,0,1,0
CUST01274,CUST01598,3,0,2,1
CUST01274,CUST01670,2,0,2,0
CUST01274,CUST01678,2,0,2,0
CUST01274,CUST01690,1,0,1,0
CUST01274,CUST01710,2,0,1,1
CUST01274,CUST01866,1,0,1,0
CUST01274,CUST01962,1,0,1,0
CUST01352,CUST01433,1,0,1,0
CUST01352,CUST01598,2,0,2,0
CUST01352,CUST01670,2,0,2,0
CUST01352,CUST01678,1,0,1,0
CUST01352,CUST01690,2,0,2,0
CUST01352,CUST01710,2,0,1,1
CUST01352,CUST01866,1,0,1,0
CUST01352,CUST01962,2,0,2,0
CUST01433,CUST01551,1,0,1,0
CUST01433,CUST01598,1,0,1,0
CUST01433,CUST01670,1,0,1,0
CUST01433,CUST01678,3,0,3,0
CUST01433,CUST01690,2,0,2,0
CUST01433,CUST01710,1,0,1,0
CUST01433,CUST01866,1,0,1,0
CUST01551,CUST01598,1,0,1,0
CUST01551,CUST01670,1,0,1,0
CUST01551,CUST01678,1,0,1,0
CUST01551,CUST01690,1,0,1,0
CUST01551,CUST01866,1,0,1,0
CUST01551,CUST01962,1,0,1,0
CUST01598,CUST01670,1,0,1,0
CUST01598,CUST01678,1,0,1,0
CUST01598,CUST01690,2,0,2,0
CUST01598,CUST01710,2,0,1,1
CUST01598,CUST01866,1,0,1,0
CUST01598,CUST01962,1,0,1,0
CUST01670,CUST01678,2,0,2,0
CUST01670,CUST01690,1,0,1,0
CUST01670,CUST01710,1,0,1,0
CUST01670,CUST01866,1,0,1,0
CUST01670,CUST01962,2,0,2,0
CUST01678,CUST01710,1,0,1,0
CUST01678,CUST01866,1,0,1,0
CUST01678,CUST01962,2,0,2,0
CUST01690,CUST01710,2,0,2,0
CUST01690,CUST01866,1,0,1,0
CUST01710,CUST01866,1,0,1,0
CUST01866,CUST01962,1,0,1,0
CUST00004,CUST00220,1,0,1,0
CUST00004,CUST00285,1,0,1,0
CUST00004,CUST00392,1,0,1,0
CUST00004,CUST00449,1,0,1,0
CUST00004,CUST00511,1,0,1,0
CUST00004,CUST00570,2,0,2,0
CUST00004,CUST00590,1,0,1,0
CUST00004,CUST00731,1,0,1,0
CUST00004,CUST00732,1,0,1,0
CUST00004,CUST00817,1,0,1,0
CUST00004,CUST00844,1,0,1,0
CUST00004,CUST00860,1,0,1,0
CUST00004,CUST00881,1,0,1,0
CUST00004,CUST00903,1,0,1,0
CUST00004,CUST00936,1,0,1,0
CUST00004,CUST00956,1,0,1,0
CUST00004,CUST00970,1,0,1,0
CUST00004,CUST01027,1,0,1,0
CUST00004,CUST01097,1,0,1,0
CUST00004,CUST01116,1,0,1,0
CUST00004,CUST01135,1,0,1,0
CUST00004,CUST01212,1,0,1,0
CUST00004,CUST01213,1,0,1,0
CUST00004,CUST01215,1,0,1,0
CUST00004,CUST01290,1,0,1,0
CUST00004,CUST01408,1,0,1,0
CUST00004,CUST01410,1,0,1,0
CUST00004,CUST01509,1,0,1,0
CUST00004,CUST01511,1,0,1,0
CUST00004,CUST01588,1,0,1,0
CUST00004,CUST01606,1,0,1,0
CUST00004,CUST01710,1,0,1,0
CUST00004,CUST01752,1,0,1,0
CUST00004,CUST01804,1,0,1,0
CUST00004,CUST01824,1,0,1,0
CUST00004,CUST01825,1,0,1,0
CUST00004,CUST01873,1,0,1,0
CUST00004,CUST01901,1,0,1,0
CUST00004,CUST01921,1,0,1,0
CUST00004,CUST01926,1,0,1,0
CUST00004,CUST01940,1,0,1,0
CUST00004,CUST01954,1,0,1,0
CUST00004,CUST01956,1,0,1,0
CUST00220,CUST00285,2,0,2,0
CUST00220,CUST00392,1,0,1,0
CUST00220,CUST00449,2,0,2,0
CUST00220,CUST00511,1,0,1,0
CUST00220,CUST00570,1,0,1,0
CUST00220,CUST00590,1,0,1,0
CUST00220,CUST00724,1,0,1,0
CUST00220,CUST00731,1,0,1,0
CUST00220,CUST00732,1,0,1,0
CUST00220,CUST00817,1,0,1,0
CUST00220,CUST00844,1,0,1,0
CUST00220,CUST00860,1,0,1,0
CUST00220,CUST00881,1,0,1,0
CUST00220,CUST00903,1,0,1,0
CUST00220,CUST00936,1,0,1,0
CUST00220,CUST00956,1,0,1,0
CUST00220,CUST00970,2,0,2,0
CUST00220,CUST01097,1,0,1,0
CUST00220,CUST01116,2,0,2,0
CUST00220,CUST01135,1,0,1,0
CUST00220,CUST01212,1,0,1,0
CUST00220,CUST01213,1,0,1,0
CUST00220,CUST01215,1,0,1,0
CUST00220,CUST01290,1,0,1,0
CUST00220,CUST01408,1,0,1,0
CUST00220,CUST01410,1,0,1,0
CUST00220,CUST01509,1,0,1,0
CUST00220,CUST01511,2,0,2,0
CUST00220,CUST01588,1,0,1,0
CUST00220,CUST01606,1,0,1,0
CUST00220,CUST01710,1,0,1,0
CUST00220,CUST01752,2,0,2,0
CUST00220,CUST01804,2,0,2,0
CUST00220,CUST01824,1,0,1,0
CUST00220,CUST01873,1,0,1,0
CUST00220,CUST01901,2,0,2,0
CUST00220,CUST01921,1,0,1,0
CUST00220,CUST01926,1,0,1,0
CUST00220,CUST01940,2,0,2,0
CUST00220,CUST01954,1,0,1,0
CUST00220,CUST01956,1,0,1,0
CUST00285,CUST00449,1,0,1,0
CUST00285,CUST00511,1,0,1,0
CUST00285,CUST00570,1,0,1,0
CUST00285,CUST00590,1,0,1,0
CUST00285,CUST00677,1,0,1,0
CUST00285,CUST00731,1,0,1,0
CUST00285,CUST00817,1,0,1,0
CUST00285,CUST00844,2,0,2,0
CUST00285,CUST00860,1,0,1,0
CUST00285,CUST00881,1,0,1,0
CUST00285,CUST00903,1,0,1,0
CUST00285,CUST00936,1,0,1,0
CUST00285,CUST00970,1,0,1,0
CUST00285,CUST01027,1,0,1,0
CUST00285,CUST01116,1,0,1,0
CUST00285,CUST01135,1,0,1,0
CUST00285,CUST01212,1,0,1,0
CUST00285,CUST01213,1,0,1,0
CUST00285,CUST01215,1,0,1,0
CUST00285,CUST01290,1,0,1,0
CUST00285,CUST01408,2,0,2,0
CUST00285,CUST01410,1,0,1,0
CUST00285,CUST01509,1,0,1,0
CUST00285,CUST01588,1,0,1,0
CUST00285,CUST01606,1,0,1,0
CUST00285,CUST01710,2,0,2,0
CUST00285,CUST01804,1,0,1,0
CUST00285,CUST01824,1,0,1,0
CUST00285,CUST01873,1,0,1,0
CUST00285,CUST01921,1,0,1,0
CUST00285,CUST01940,1,0,1,0
CUST00285,CUST01954,1,0,1,0
CUST00285,CUST01956,2,0,2,0
CUST00392,CUST00449,3,0,2,1
CUST00392,CUST00511,1,0,1,0
CUST00392,CUST00677,1,0,1,0
CUST00392,CUST00724,2,0,2,0
CUST00392,CUST00731,2,0,2,0
CUST00392,CUST00732,1,0,1,0
CUST00392,CUST00817,2,0,1,1
CUST00392,CUST00844,2,0,1,1
CUST00392,CUST00860,1,0,1,0
CUST00392,CUST00881,1,0,1,0
CUST00392,CUST00903,1,0,1,0
CUST00392,CUST00936,2,0,2,0
CUST00392,CUST00956,1,0,1,0
CUST00392,CUST00970,2,0,1,1
CUST00392,CUST01027,1,0,1,0
CUST00392,CUST01097,1,0,1,0
CUST00392,CUST01116,1,0,1,0
CUST00392,CUST01135,2,0,2,0
CUST00392,CUST01213,2,0,2,0
CUST00392,CUST01215,1,0,1,0
CUST00392,CUST01290,1,0,1,0
CUST00392,CUST01408,1,0,1,0
CUST00392,CUST01410,1,0,1,0
CUST00392,CUST01509,1,0,1,0
CUST00392,CUST01511,1,0,1,0
CUST00392,CUST01588,1,0,1,0
CUST00392,CUST01606,1,0,1,0
CUST00392,CUST01804,2,0,2,0
CUST00392,CUST01825,2,0,2,0
CUST00392,CUST01873,1,0,1,0
CUST00392,CUST01901,1,0,1,0
CUST00392,CUST01921,1,0,1,0
CUST00392,CUST01926,1,0,1,0
CUST00392,CUST01940,1,0,1,0
CUST00392,CUST01956,1,0,1,0
CUST00449,CUST00511,1,0,1,0
CUST00449,CUST00570,3,0,3,0
CUST00449,CUST00590,1,0,1,0
CUST00449,CUST00677,1,0,1,0
CUST00449,CUST00731,1,0,1,0
CUST00449,CUST00732,1,0,1,0
CUST00449,CUST00860,1,0,1,0
CUST00449,CUST00881,1,0,1,0
CUST00449,CUST00903,2,0,2,0
CUST00449,CUST00936,1,0,1,0
CUST00449,CUST00956,1,0,1,0
CUST00449,CUST00970,1,0,1,0
CUST00449,CUST01027,2,0,2,0
CUST00449,CUST01097,1,0,1,0
CUST00449,CUST01135,2,0,2,0
CUST00449,CUST01212,1,0,1,0
CUST00449,CUST01215,1,0,1,0
CUST00449,CUST01290,2,0,2,0
CUST00449,CUST01408,1,0,1,0
CUST00449,CUST01410,1,0,1,0
CUST00449,CUST01509,1,0,1,0
CUST00449,CUST01511,1,0,1,0
CUST00449,CUST01588,1,0,1,0
CUST00449,CUST01606,1,0,1,0
CUST00449,CUST01710,1,0,1,0
CUST00449,CUST01752,1,0,1,0
CUST00449,CUST01804,1,0,1,0
CUST00449,CUST01824,2,0,2,0
CUST00449,CUST01825,1,0,1,0
CUST00449,CUST01901,1,0,1,0
CUST00449,CUST01921,1,0,1,0
CUST00449,CUST01926,1,0,1,0
CUST00449,CUST01940,1,0,1,0
CUST00449,CUST01954,1,0,1,0
CUST00449,CUST01956,1,0,1,0
CUST00511,CUST00570,1,0,1,0
CUST00511,CUST00590,1,0,1,0
CUST00511,CUST00677,1,0,1,0
CUST00511,CUST00724,1,0,1,0
CUST00511,CUST00731,1,0,1,0
CUST00511,CUST00732,1,0,1,0
CUST00511,CUST00817,1,0,1,0
CUST00511,CUST00860,1,0,1,0
CUST00511,CUST00881,1,0,1,0
CUST00511,CUST00903,1,0,1,0
CUST00511,CUST00936,1,0,1,0
CUST00511,CUST00956,1,0,1,0
CUST00511,CUST01097,1,0,1,0
CUST00511,CUST01135,1,0,1,0
CUST00511,CUST01212,2,0,2,0
CUST00511,CUST01213,1,0,1,0
CUST00511,CUST01215,1,0,1,0
CUST00511,CUST01290,1,0,1,0
CUST00511,CUST01408,1,0,1,0
CUST00511,CUST01410,2,0,2,0
CUST00511,CUST01509,1,0,1,0
CUST00511,CUST01511,1,0,1,0
CUST00511,CUST01588,1,0,1,0
CUST00511,CUST01606,1,0,1,0
CUST00511,CUST01710,1,0,1,0
CUST00511,CUST01752,1,0,1,0
CUST00511,CUST01824,1,0,1,0
CUST00511,CUST01825,1,0,1,0
CUST00511,CUST01873,2,0,2,0
CUST00511,CUST01901,1,0,1,0
CUST00511,CUST01926,1,0,1,0
CUST00511,CUST01954,1,0,1,0
CUST00511,CUST01956,1,0,1,0
CUST00570,CUST00590,1,0,1,0
CUST00570,CUST00677,2,0,1,1
CUST00570,CUST00724,2,0,2,0
CUST00570,CUST00731,1,0,1,0
CUST00570,CUST00732,1,0,1,0
CUST00570,CUST00817,1,0,1,0
CUST00570,CUST00844,1,0,1,0
CUST00570,CUST00860,2,0,1,1
CUST00570,CUST00881,1,0,1,0
CUST00570,CUST00903,1,0,1,0
CUST00570,CUST00936,1,0,1,0
CUST00570,CUST00970,1,0,1,0
CUST00570,CUST01027,1,0,1,0
CUST00570,CUST01097,1,0,1,0
CUST00570,CUST01116,1,0,1,0
CUST00570,CUST01135,4,0,2,2
CUST00570,CUST01215,1,0,1,0
CUST00570,CUST01290,1,0,1,0
CUST00570,CUST01408,2,0,2,0
CUST00570,CUST01410,1,0,1,0
CUST00570,CUST01509,1,0,1,0
CUST00570,CUST01511,2,0,1,1
CUST00570,CUST01588,1,0,1,0
CUST00570,CUST01606,1,0,1,0
CUST00570,CUST01804,2,0,2,0
CUST00570,CUST01824,3,0,2,1
CUST00570,CUST01825,1,0,1,0
CUST00570,CUST01901,1,0,1,0
CUST00570,CUST01921,1,0,1,0
CUST00570,CUST01926,1,0,1,0
CUST00570,CUST01940,1,0,1,0
CUST00570,CUST01954,1,0,1,0
CUST00570,CUST01956,1,0,1,0
CUST00590,CUST00677,1,0,1,0
CUST00590,CUST00724,1,0,1,0
CUST00590,CUST00731,1,0,1,0
CUST00590,CUST00732,1,0,1,0
CUST00590,CUST00817,2,0,2,0
CUST00590,CUST00844,2,0,2,0
CUST00590,CUST00881,1,0,1,0
CUST00590,CUST00903,1,0,1,0
CUST00590,CUST00936,1,0,1,0
CUST00590,CUST00970,1,0,1,0
CUST00590,CUST01027,2,0,2,0
CUST00590,CUST01097,2,0,2,0
CUST00590,CUST01116,2,0,2,0
CUST00590,CUST01135,2,0,2,0
CUST00590,CUST01212,1,0,1,0
CUST00590,CUST01213,3,0,3,0
CUST00590,CUST01215,1,0,1,0
CUST00590,CUST01290,1,0,1,0
CUST00590,CUST01408,1,0,1,0
CUST00590,CUST01410,1,0,1,0
CUST00590,CUST01509,1,0,1,0
CUST00590,CUST01511,1,0,1,0
CUST00590,CUST01588,1,0,1,0
CUST00590,CUST01606,2,0,2,0
CUST00590,CUST01752,1,0,1,0
CUST00590,CUST01825,2,0,2,0
CUST00590,CUST01873,2,0,2,0
CUST00590,CUST01901,1,0,1,0
CUST00590,CUST01921,1,0,1,0
CUST00590,CUST01940,2,0,2,0
CUST00590,CUST01954,1,0,1,0
CUST00590,CUST01956,2,0,2,0
CUST00677,CUST00724,2,0,2,0
CUST00677,CUST00731,1,0,1,0
CUST00677,CUST00732,1,0,1,0
CUST00677,CUST00817,1,0,1,0
CUST00677,CUST00860,2,0,1,1
CUST00677,CUST00881,1,0,1,0
CUST00677,CUST00903,1,0,1,0
CUST00677,CUST00936,1,0,1,0
CUST00677,CUST00956,1,0,1,0
CUST00677,CUST00970,1,0,1,0
CUST00677,CUST01027,1,0,1,0
CUST00677,CUST01097,1,0,1,0
CUST00677,CUST01116,1,0,1,0
CUST00677,CUST01135,2,0,1,1
CUST00677,CUST01212,1,0,1,0
CUST00677,CUST01213,1,0,1,0
CUST00677,CUST01215,1,0,1,0
CUST00677,CUST01290,1,0,1,0
CUST00677,CUST01408,1,0,1,0
CUST00677,CUST01410,1,0,1,0
CUST00677,CUST01509,1,0,1,0
CUST00677,CUST01511,1,0,1,0
CUST00677,CUST01588,1,0,1,0
CUST00677,CUST01606,1,0,1,0
CUST00677,CUST01710,2,0,2,0
CUST00677,CUST01752,1,0,1,0
CUST00677,CUST01804,1,0,1,0
CUST00677,CUST01824,2,0,1,1
CUST00677,CUST01825,1,0,1,0
CUST00677,CUST01873,1,0,1,0
CUST00677,CUST01901,1,0,1,0
CUST00677,CUST01921,2,0,2,0
CUST00677,CUST01926,1,0,1,0
CUST00677,CUST01940,2,0,2,0
CUST00677,CUST01956,1,0,1,0
CUST00724,CUST00731,1,0,1,0
CUST00724,CUST00732,1,0,1,0
CUST00724,CUST00817,2,0,2,0
CUST00724,CUST00844,1,0,1,0
CUST00724,CUST00860,2,0,2,0
CUST00724,CUST00881,1,0,1,0
CUST00724,CUST00903,1,0,1,0
CUST00724,CUST00956,2,0,2,0
CUST00724,CUST00970,2,0,2,0
CUST00724,CUST01027,2,0,2,0
CUST00724,CUST01097,1,0,1,0
CUST00724,CUST01116,1,0,1,0
CUST00724,CUST01135,3,0,3,0
CUST00724,CUST01212,1,0,1,0
CUST00724,CUST01290,1,0,1,0
CUST00724,CUST01410,1,0,1,0
CUST00724,CUST01509,1,0,1,0
CUST00724,CUST01511,1,0,1,0
CUST00724,CUST01588,1,0,1,0
CUST00724,CUST01606,1,0,1,0
CUST00724,CUST01710,2,0,2,0
CUST00724,CUST01752,1,0,1,0
CUST00724,CUST01804,1,0,1,0
CUST00724,CUST01824,2,0,2,0
CUST00724,CUST01873,1,0,1,0
CUST00724,CUST01901,1,0,1,0
CUST00724,CUST01921,1,0,1,0
CUST00724,CUST01926,1,0,1,0
CUST00724,CUST01940,1,0,1,0
CUST00724,CUST01954,1,0,1,0
CUST00724,CUST01956,1,0,1,0
CUST00731,CUST00732,1,0,1,0
CUST00731,CUST00817,1,0,1,0
CUST00731,CUST00844,1,0,1,0
CUST00731,CUST00860,1,0,1,0
CUST00731,CUST00881,1,0,1,0
CUST00731,CUST00903,2,0,2,0
CUST00731,CUST00936,1,0,1,0
CUST00731,CUST00956,1,0,1,0
CUST00731,CUST01027,1,0,1,0
CUST00731,CUST01097,1,0,1,0
CUST00731,CUST01116,1,0,1,0
CUST00731,CUST01135,1,0,1,0
CUST00731,CUST01212,1,0,1,0
CUST00731,CUST01213,2,0,2,0
CUST00731,CUST01215,2,0,2,0
CUST00731,CUST01290,1,0,1,0
CUST00731,CUST01408,1,0,1,0
CUST00731,CUST01509,1,0,1,0
CUST00731,CUST01511,1,0,1,0
CUST00731,CUST01606,1,0,1,0
CUST00731,CUST01710,1,0,1,0
CUST00731,CUST01804,1,0,1,0
CUST00731,CUST01824,1,0,1,0
CUST00731,CUST01825,1,0,1,0
CUST00731,CUST01873,1,0,1,0
CUST00731,CUST01901,1,0,1,0
CUST00731,CUST01921,1,0,1,0
CUST00731,CUST01926,1,0,1,0
CUST00731,CUST01940,1,0,1,0
CUST00731,CUST01954,1,0,1,0
CUST00731,CUST01956,1,0,1,0
CUST00732,CUST00817,1,0,1,0
CUST00732,CUST00844,1,0,1,0
CUST00732,CUST00881,1,0,1,0
CUST00732,CUST00903,2,0,2,0
CUST00732,CUST00936,1,0,1,0
CUST00732,CUST00956,1,0,1,0
CUST00732,CUST00970,1,0,1,0
CUST00732,CUST01027,1,0,1,0
CUST00732,CUST01097,1,0,1,0
CUST00732,CUST01116,1,0,1,0
CUST00732,CUST01135,1,0,1,0
CUST00732,CUST01212,1,0,1,0
CUST00732,CUST01213,1,0,1,0
CUST00732,CUST01215,1,0,1,0
CUST00732,CUST01290,1,0,1,0
CUST00732,CUST01408,2,0,1,1
CUST00732,CUST01410,1,0,1,0
CUST00732,CUST01509,1,0,1,0
CUST00732,CUST01511,1,0,1,0
CUST00732,CUST01588,1,0,1,0
CUST00732,CUST01606,1,0,1,0
CUST00732,CUST01710,1,0,1,0
CUST00732,CUST01752,1,0,1,0
CUST00732,CUST01804,1,0,1,0
CUST00732,CUST01824,1,0,1,0
CUST00732,CUST01825,1,0,1,0
CUST00732,CUST01873,1,0,1,0
CUST00732,CUST01901,1,0,1,0
CUST00732,CUST01921,3,0,3,0
CUST00732,CUST01940,1,0,1,0
CUST00732,CUST01954,1,0,1,0
CUST00732,CUST01956,1,0,1,0
CUST00817,CUST00844,1,0,1,0
CUST00817,CUST00860,1,0,1,0
CUST00817,CUST00881,1,0,1,0
CUST00817,CUST00903,2,0,2,0
CUST00817,CUST00936,1,0,1,0
CUST00817,CUST00956,1,0,1,0
CUST00817,CUST00970,1,0,1,0
CUST00817,CUST01027,2,0,2,0
CUST00817,CUST01097,1,0,1,0
CUST00817,CUST01116,2,0,2,0
CUST00817,CUST01212,1,0,1,0
CUST00817,CUST01215,1,0,1,0
CUST00817,CUST01290,1,0,1,0
CUST00817,CUST01408,1,0,1,0
CUST00817,CUST01410,1,0,1,0
CUST00817,CUST01509,1,0,1,0
CUST00817,CUST01511,1,0,1,0
CUST00817,CUST01588,2,0,2,0
CUST00817,CUST01606,1,0,1,0
CUST00817,CUST01710,1,0,1,0
CUST00817,CUST01752,1,0,1,0
CUST00817,CUST01804,2,0,2,0
CUST00817,CUST01824,1,0,1,0
CUST00817,CUST01825,1,0,1,0
CUST00817,CUST01901,1,0,1,0
CUST00817,CUST01921,1,0,1,0
CUST00817,CUST01926,1,0,1,0
CUST00817,CUST01940,1,0,1,0
CUST00817,CUST01954,1,0,1,0
CUST00817,CUST01956,1,0,1,0
CUST00844,CUST00881,1,0,1,0
CUST00844,CUST00903,1,0,1,0
CUST00844,CUST00936,2,0,2,0
CUST00844,CUST00956,2,0,2,0
CUST00844,CUST00970,1,0,1,0
CUST00844,CUST01027,1,0,1,0
CUST00844,CUST01097,2,0,2,0
CUST00844,CUST01135,1,0,1,0
CUST00844,CUST01212,1,0,1,0
CUST00844,CUST01215,1,0,1,0
CUST00844,CUST01290,1,0,1,0
CUST00844,CUST01408,1,0,1,0
CUST00844,CUST01410,1,0,1,0
CUST00844,CUST01511,1,0,1,0
CUST00844,CUST01588,2,0,2,0
CUST00844,CUST01606,1,0,1,0
CUST00844,CUST01710,2,0,1,1
CUST00844,CUST01752,1,0,1,0
CUST00844,CUST01804,1,0,1,0
CUST00844,CUST01824,2,0,1,1
CUST00844,CUST01825,1,0,1,0
CUST00844,CUST01901,1,0,1,0
CUST00844,CUST01921,1,0,1,0
CUST00844,CUST01926,1,0,1,0
CUST00844,CUST01940,1,0,1,0
CUST00844,CUST01954,1,0,1,0
CUST00844,CUST01956,3,0,2,1
CUST00860,CUST00881,1,0,1,0
CUST00860,CUST00903,1,0,1,0
CUST00860,CUST00936,2,0,2,0
CUST00860,CUST00956,2,0,2,0
CUST00860,CUST00970,1,0,1,0
CUST00860,CUST01027,2,0,1,1
CUST00860,CUST01097,1,0,1,0
CUST00860,CUST01116,1,0,1,0
CUST00860,CUST01135,2,0,1,1
CUST00860,CUST01212,1,0,1,0
CUST00860,CUST01213,2,0,2,0
CUST00860,CUST01215,1,0,1,0
CUST00860,CUST01290,2,0,2,0
CUST00860,CUST01408,2,0,1,1
CUST00860,CUST01410,1,0,1,0
CUST00860,CUST01509,1,0,1,0
CUST00860,CUST01511,1,0,1,0
CUST00860,CUST01588,1,0,1,0
CUST00860,CUST01606,1,0,1,0
CUST00860,CUST01710,1,0,1,0
CUST00860,CUST01752,1,0,1,0
CUST00860,CUST01804,1,0,1,0
CUST00860,CUST01824,3,0,1,2
CUST00860,CUST01825,1,0,1,0
CUST00860,CUST01873,1,0,1,0
CUST00860,CUST01901,1,0,1,0
CUST00860,CUST01921,1,0,1,0
CUST00860,CUST01926,1,0,1,0
CUST00860,CUST01940,1,0,1,0
CUST00860,CUST01954,1,0,1,0
CUST00860,CUST01956,1,0,1,0
CUST00881,CUST00903,1,0,1,0
CUST00881,CUST00936,1,0,1,0
CUST00881,CUST00970,1,0,1,0
CUST00881,CUST01027,1,0,1,0
CUST00881,CUST01097,1,0,1,0
CUST00881,CUST01116,1,0,1,0
CUST00881,CUST01135,1,0,1,0
CUST00881,CUST01212,1,0,1,0
CUST00881,CUST01213,1,0,1,0
CUST00881,CUST01215,1,0,1,0
CUST00881,CUST01290,1,0,1,0
CUST00881,CUST01408,1,0,1,0
CUST00881,CUST01410,1,0,1,0
CUST00881,CUST01509,1,0,1,0
CUST00881,CUST01511,1,0,1,0
CUST00881,CUST01588,1,0,1,0
CUST00881,CUST01606,1,0,1,0
CUST00881,CUST01710,1,0,1,0
CUST00881,CUST01752,1,0,1,0
CUST00881,CUST01804,1,0,1,0
CUST00881,CUST01824,1,0,1,0
CUST00881,CUST01825,1,0,1,0
CUST00881,CUST01873,1,0,1,0
CUST00881,CUST01901,1,0,1,0
CUST00881,CUST01921,1,0,1,0
CUST00881,CUST01926,1,0,1,0
CUST00881,CUST01940,1,0,1,0
CUST00881,CUST01954,1,0,1,0
CUST00881,CUST01956,1,0,1,0
CUST00903,CUST00970,1,0,1,0
CUST00903,CUST01097,1,0,1,0
CUST00903,CUST01116,1,0,1,0
CUST00903,CUST01212,1,0,1,0
CUST00903,CUST01213,1,0,1,0
CUST00903,CUST01215,1,0,1,0
CUST00903,CUST01290,1,0,1,0
CUST00903,CUST01408,1,0,1,0
CUST00903,CUST01410,1,0,1,0
CUST00903,CUST01509,1,0,1,0
CUST00903,CUST01511,1,0,1,0
CUST00903,CUST01588,1,0,1,0
CUST00903,CUST01606,1,0,1,0
CUST00903,CUST01710,1,0,1,0
CUST00903,CUST01752,2,0,1,1
CUST00903,CUST01804,1,0,1,0
CUST00903,CUST01873,2,0,2,0
CUST00903,CUST01901,1,0,1,0
CUST00903,CUST01921,2,0,2,0
CUST00903,CUST01926,1,0,1,0
CUST00903,CUST01940,1,0,1,0
CUST00903,CUST01954,1,0,1,0
CUST00903,CUST01956,1,0,1,0
CUST00936,CUST00970,1,0,1,0
CUST00936,CUST01027,1,0,1,0
CUST00936,CUST01097,1,0,1,0
CUST00936,CUST01116,1,0,1,0
CUST00936,CUST01212,2,0,2,0
CUST00936,CUST01213,2,0,2,0
CUST00936,CUST01215,1,0,1,0
CUST00936,CUST01290,1,0,1,0
CUST00936,CUST01408,1,0,1,0
CUST00936,CUST01410,1,0,1,0
CUST00936,CUST01509,1,0,1,0
CUST00936,CUST01511,1,0,1,0
CUST00936,CUST01588,1,0,1,0
CUST00936,CUST01606,1,0,1,0
CUST00936,CUST01710,1,0,1,0
CUST00936,CUST01804,1,0,1,0
CUST00936,CUST01824,1,0,1,0
CUST00936,CUST01825,1,0,1,0
CUST00936,CUST01873,1,0,1,0
CUST00936,CUST01901,1,0,1,0
CUST00936,CUST01926,1,0,1,0
CUST00936,CUST01940,1,0,1,0
CUST00936,CUST01954,1,0,1,0
CUST00936,CUST01956,1,0,1,0
CUST00956,CUST00970,1,0,1,0
CUST00956,CUST01027,2,0,2,0
CUST00956,CUST01116,1,0,1,0
CUST00956,CUST01212,2,0,2,0
CUST00956,CUST01213,1,0,1,0
CUST00956,CUST01215,2,0,2,0
CUST00956,CUST01290,1,0,1,0
CUST00956,CUST01408,1,0,1,0
CUST00956,CUST01509,2,0,2,0
CUST00956,CUST01511,1,0,1,0
CUST00956,CUST01588,1,0,1,0
CUST00956,CUST01606,1,0,1,0
CUST00956,CUST01710,1,0,1,0
CUST00956,CUST01804,2,0,2,0
CUST00956,CUST01824,1,0,1,0
CUST00956,CUST01825,1,0,1,0
CUST00956,CUST01873,1,0,1,0
CUST00956,CUST01901,1,0,1,0
CUST00956,CUST01921,2,0,2,0
CUST00956,CUST01926,1,0,1,0
CUST00956,CUST01940,1,0,1,0
CUST00956,CUST01954,1,0,1,0
CUST00970,CUST01027,2,0,2,0
CUST00970,CUST01116,1,0,1,0
CUST00970,CUST01212,1,0,1,0
CUST00970,CUST01213,1,0,1,0
CUST00970,CUST01215,1,0,1,0
CUST00970,CUST01408,1,0,1,0
CUST00970,CUST01410,1,0,1,0
CUST00970,CUST01511,1,0,1,0
CUST00970,CUST01588,1,0,1,0
CUST00970,CUST01710,2,0,2,0
CUST00970,CUST01824,1,0,1,0
CUST00970,CUST01825,1,0,1,0
CUST00970,CUST01873,2,0,2,0
CUST00970,CUST01901,1,0,1,0
CUST00970,CUST01921,1,0,1,0
CUST00970,CUST01926,1,0,1,0
CUST00970,CUST01954,1,0,1,0
CUST01027,CUST01097,1,0,1,0
CUST01027,CUST01116,1,0,1,0
CUST01027,CUST01212,1,0,1,0
CUST01027,CUST01213,1,0,1,0
CUST01027,CUST01290,1,0,1,0
CUST01027,CUST01408,1,0,1,0
CUST01027,CUST01410,1,0,1,0
CUST01027,CUST01509,1,0,1,0
CUST01027,CUST01511,1,0,1,0
CUST01027,CUST01588,2,0,2,0
CUST01027,CUST01606,1,0,1,0
CUST01027,CUST01710,1,0,1,0
CUST01027,CUST01752,1,0,1,0
CUST01027,CUST01804,2,0,2,0
CUST01027,CUST01824,2,0,2,0
CUST01027,CUST01873,1,0,1,0
CUST01027,CUST01901,1,0,1,0
CUST01027,CUST01921,1,0,1,0
CUST01027,CUST01926,1,0,1,0
CUST01027,CUST01940,2,0,2,0
CUST01027,CUST01954,1,0,1,0
CUST01027,CUST01956,1,0,1,0
CUST01097,CUST01116,1,0,1,0
CUST01097,CUST01135,1,0,1,0
CUST01097,CUST01212,1,0,1,0
CUST01097,CUST01213,1,0,1,0
CUST01097,CUST01215,1,0,1,0
CUST01097,CUST01290,1,0,1,0
CUST01097,CUST01408,1,0,1,0
CUST01097,CUST01410,1,0,1,0
CUST01097,CUST01509,1,0,1,0
CUST01097,CUST01511,1,0,1,0
CUST01097,CUST01606,1,0,1,0
