customer_id,graph_degree,graph_weighted_degree,graph_max_edge_weight,connected_component_id,connected_component_size,num_distinct_devices_used,num_distinct_ips_used
CUST01318,762,962,4,0,2000,14,14
CUST01319,519,617,3,0,2000,8,8
CUST01320,574,693,4,0,2000,12,12
CUST01321,309,341,3,0,2000,6,6
CUST01322,677,820,3,0,2000,12,11
CUST01323,553,650,3,0,2000,8,8
CUST01324,607,951,11,0,2000,4,3
CUST01325,423,480,3,0,2000,7,8
CUST01326,748,895,4,0,2000,15,15
CUST01327,625,736,4,0,2000,10,10
CUST01328,258,279,2,0,2000,5,5
CUST01329,481,523,3,0,2000,9,9
CUST01330,672,1098,11,0,2000,4,3
CUST01331,408,448,3,0,2000,7,7
CUST01332,714,900,4,0,2000,15,15
CUST01333,735,941,4,0,2000,12,12
CUST01334,698,1180,12,0,2000,4,3
CUST01335,650,771,4,0,2000,12,12
CUST01336,716,885,4,0,2000,12,11
CUST01337,519,595,4,0,2000,10,9
CUST01338,583,680,5,0,2000,10,10
CUST01339,784,940,4,0,2000,15,15
CUST01340,569,647,3,0,2000,9,9
CUST01341,492,575,4,0,2000,10,10
CUST01342,607,704,4,0,2000,11,10
CUST01343,626,742,4,0,2000,11,11
CUST01344,708,859,4,0,2000,13,13
CUST01345,736,923,4,0,2000,12,12
CUST01346,410,459,3,0,2000,7,7
CUST01347,792,1031,4,0,2000,13,13
CUST01348,320,351,3,0,2000,6,6
CUST01349,314,337,2,0,2000,5,5
CUST01350,577,680,3,0,2000,9,9
CUST01351,646,797,3,0,2000,13,13
CUST01352,771,933,4,0,2000,14,14
CUST01353,450,506,3,0,2000,7,7
CUST01354,384,437,3,0,2000,8,8
CUST01355,631,758,4,0,2000,12,12
CUST01356,498,572,3,0,2000,10,10
CUST01357,677,1120,11,0,2000,4,3
CUST01358,487,558,3,0,2000,7,7
CUST01359,705,877,4,0,2000,11,11
CUST01360,513,598,3,0,2000,10,10
CUST01361,324,346,2,0,2000,6,6
CUST01362,780,1014,5,0,2000,14,13
CUST01363,540,632,4,0,2000,11,10
CUST01364,457,504,3,0,2000,6,6
CUST01365,567,664,4,0,2000,10,10
CUST01366,603,731,4,0,2000,11,11
CUST01367,496,561,3,0,2000,9,9
CUST01368,314,346,3,0,2000,6,6
CUST01369,624,743,3,0,2000,12,12
CUST01370,835,1043,4,0,2000,15,15
CUST01371,347,383,3,0,2000,6,6
CUST01372,453,511,3,0,2000,8,8
CUST01373,631,748,4,0,2000,10,10
CUST01374,431,482,3,0,2000,8,8
CUST01375,400,443,3,0,2000,8,8
CUST01376,623,943,11,0,2000,4,3
CUST01377,650,965,13,0,2000,4,3
CUST01378,641,1022,11,0,2000,4,3
CUST01379,600,709,4,0,2000,10,10
CUST01380,773,980,5,0,2000,13,13
CUST01381,561,672,4,0,2000,12,12
CUST01382,339,376,3,0,2000,6,6
CUST01383,468,526,4,0,2000,7,7
CUST01384,388,420,2,0,2000,7,7
CUST01385,645,762,4,0,2000,11,11
CUST01386,521,629,4,0,2000,7,7
CUST01387,838,1100,5,0,2000,15,15
CUST01388,564,677,3,0,2000,11,11
CUST01389,317,350,3,0,2000,5,5
CUST01390,426,475,4,0,2000,7,7
CUST01391,572,680,4,0,2000,11,11
CUST01392,843,1069,4,0,2000,15,15
CUST01393,586,703,5,0,2000,13,13
CUST01394,486,750,10,0,2000,4,3
CUST01395,678,831,4,0,2000,13,13
CUST01396,673,805,3,0,2000,10,10
CUST01397,719,1155,13,0,2000,4,3
CUST01398,533,610,4,0,2000,10,10
CUST01399,596,700,3,0,2000,9,9
CUST01400,486,556,3,0,2000,7,8
CUST01401,382,415,2,0,2000,7,7
CUST01402,448,513,3,0,2000,9,9
CUST01403,684,814,4,0,2000,12,12
CUST01404,328,350,2,0,2000,5,4
CUST01405,592,694,3,0,2000,12,11
CUST01406,442,495,3,0,2000,7,7
CUST01407,300,327,3,0,2000,6,6
CUST01408,564,646,4,0,2000,8,8
CUST01409,756,937,4,0,2000,14,13
CUST01410,319,357,3,0,2000,6,6
CUST01411,546,629,3,0,2000,10,10
CUST01412,521,595,4,0,2000,10,10
CUST01413,314,334,3,0,2000,6,6
CUST01414,850,1090,4,0,2000,15,14
CUST01415,655,829,5,0,2000,11,11
CUST01416,561,674,3,0,2000,8,8
CUST01417,718,1240,13,0,2000,4,3
CUST01418,367,402,3,0,2000,7,7
CUST01419,354,388,3,0,2000,7,7
CUST01420,538,621,3,0,2000,10,9
CUST01421,535,616,3,0,2000,9,10
CUST01422,413,460,3,0,2000,8,8
CUST01423,536,603,3,0,2000,9,9
CUST01424,814,1015,4,0,2000,12,12
CUST01425,306,338,3,0,2000,5,5
CUST01426,331,355,2,0,2000,6,6
CUST01427,636,1063,10,0,2000,4,3
CUST01428,739,1212,12,0,2000,4,3
CUST01429,690,855,4,0,2000,15,15
CUST01430,521,616,5,0,2000,10,10
CUST01431,780,1310,12,0,2000,4,3
CUST01432,671,816,5,0,2000,12,13
CUST01433,540,628,3,0,2000,10,10
CUST01434,778,987,4,0,2000,15,14
CUST01435,637,771,3,0,2000,9,9
CUST01436,739,918,4,0,2000,13,13
CUST01437,650,808,5,0,2000,13,13
CUST01438,648,796,4,0,2000,10,10
CUST01439,595,710,4,0,2000,11,10
CUST01440,800,1012,4,0,2000,15,15
CUST01441,673,1108,12,0,2000,4,3
CUST01442,722,1186,12,0,2000,4,3
CUST01443,611,702,3,0,2000,10,10
CUST01444,488,575,4,0,2000,9,10
CUST01445,578,670,3,0,2000,10,10
CUST01446,369,403,3,0,2000,5,5
CUST01447,298,324,3,0,2000,5,5
CUST01448,537,815,10,0,2000,4,3
CUST01449,430,472,3,0,2000,7,7
CUST01450,439,625,9,0,2000,4,3
CUST01451,680,826,4,0,2000,11,11
CUST01452,386,433,3,0,2000,8,7
CUST01453,655,1006,10,0,2000,4,3
CUST01454,316,338,3,0,2000,5,5
CUST01455,740,911,4,0,2000,13,13
CUST01456,746,922,4,0,2000,15,14
CUST01457,572,699,4,0,2000,9,9
CUST01458,707,869,3,0,2000,12,12
CUST01459,609,746,4,0,2000,10,10
CUST01460,471,525,3,0,2000,7,7
CUST01461,466,527,3,0,2000,10,10
CUST01462,291,311,3,0,2000,5,4
CUST01463,692,874,4,0,2000,15,15
CUST01464,602,713,5,0,2000,11,11
CUST01465,604,769,5,0,2000,11,12
CUST01466,585,667,3,0,2000,10,10
CUST01467,421,456,3,0,2000,6,6
CUST01468,369,407,3,0,2000,7,7
CUST01469,313,345,3,0,2000,6,6
CUST01470,720,909,4,0,2000,14,14
CUST01471,478,710,10,0,2000,4,3
CUST01472,484,542,4,0,2000,8,8
CUST01473,809,1014,4,0,2000,15,15
CUST01474,675,819,4,0,2000,14,14
CUST01475,702,860,4,0,2000,13,13
CUST01476,607,701,3,0,2000,11,11
CUST01477,722,900,4,0,2000,13,13
CUST01478,725,923,4,0,2000,15,15
CUST01479,641,806,4,0,2000,14,14
CUST01480,720,910,4,0,2000,15,15
CUST01481,363,390,2,0,2000,7,7
CUST01482,781,1012,5,0,2000,14,14
CUST01483,378,400,3,0,2000,7,7
CUST01484,714,867,5,0,2000,14,14
CUST01485,528,788,12,0,2000,4,3
CUST01486,590,688,3,0,2000,8,8
CUST01487,359,389,3,0,2000,6,6
CUST01488,339,375,3,0,2000,6,6
CUST01489,734,909,4,0,2000,13,13
CUST01490,672,826,3,0,2000,14,15
CUST01491,726,901,3,0,2000,15,15
CUST01492,739,944,4,0,2000,15,15
CUST01493,722,883,4,0,2000,14,14
CUST01494,353,383,3,0,2000,5,5
CUST01495,650,779,4,0,2000,12,12
CUST01496,499,563,4,0,2000,8,9
CUST01497,668,809,3,0,2000,10,10
CUST01498,451,514,3,0,2000,9,9
CUST01499,329,364,2,0,2000,5,5
CUST01500,582,707,4,0,2000,10,10
CUST01501,361,410,3,0,2000,7,7
CUST01502,612,731,3,0,2000,12,12
CUST01503,340,366,3,0,2000,6,6
CUST01504,597,725,3,0,2000,11,11
CUST01505,682,849,5,0,2000,14,14
CUST01506,616,756,5,0,2000,12,12
CUST01507,690,824,3,0,2000,11,11
CUST01508,837,1107,5,0,2000,13,13
CUST01509,438,492,3,0,2000,8,8
CUST01510,479,557,4,0,2000,11,10
CUST01511,436,481,3,0,2000,6,6
CUST01512,568,676,3,0,2000,12,12
CUST01513,636,776,4,0,2000,10,10
CUST01514,545,793,11,0,2000,4,3
CUST01515,583,679,3,0,2000,11,11
CUST01516,574,673,4,0,2000,12,12
CUST01517,596,725,4,0,2000,11,11
CUST01518,323,359,3,0,2000,6,6
CUST01519,619,745,4,0,2000,12,12
CUST01520,548,659,3,0,2000,12,12
CUST01521,341,383,3,0,2000,7,7
CUST01522,651,1012,12,0,2000,4,3
CUST01523,635,739,4,0,2000,13,13
CUST01524,651,783,4,0,2000,14,14
CUST01525,588,706,4,0,2000,11,11
CUST01526,255,277,3,0,2000,5,5
CUST01527,741,923,4,0,2000,13,13
CUST01528,760,974,5,0,2000,14,14
CUST01529,742,939,4,0,2000,14,14
CUST01530,756,958,4,0,2000,15,15
CUST01531,645,783,4,0,2000,14,14
CUST01532,649,785,4,0,2000,11,11
CUST01533,470,537,3,0,2000,6,6
CUST01534,732,924,4,0,2000,12,11
CUST01535,723,909,4,0,2000,15,14
CUST01536,418,471,3,0,2000,8,8
CUST01537,311,341,3,0,2000,6,6
CUST01538,508,574,3,0,2000,9,9
CUST01539,376,411,3,0,2000,6,6
CUST01540,376,409,3,0,2000,6,6
CUST01541,569,689,3,0,2000,12,12
CUST01542,651,1002,12,0,2000,4,3
CUST01543,321,350,3,0,2000,6,6
CUST01544,852,1117,5,0,2000,15,15
CUST01545,306,323,2,0,2000,5,5
CUST01546,279,286,2,0,2000,5,5
CUST01547,407,461,3,0,2000,8,8
CUST01548,824,1038,5,0,2000,14,14
CUST01549,525,611,4,0,2000,11,11
CUST01550,230,252,3,0,2000,4,5
CUST01551,458,525,3,0,2000,9,9
CUST01552,822,1044,5,0,2000,13,13
CUST01553,710,872,4,0,2000,14,14
CUST01554,691,1138,13,0,2000,4,3
CUST01555,554,661,3,0,2000,11,11
CUST01556,804,1034,4,0,2000,14,14
CUST01557,667,840,5,0,2000,14,14
CUST01558,757,933,4,0,2000,14,14
CUST01559,474,550,4,0,2000,10,10
CUST01560,591,711,3,0,2000,10,10
CUST01561,712,885,4,0,2000,14,14
CUST01562,658,1060,11,0,2000,4,3
CUST01563,550,653,4,0,2000,9,9
CUST01564,672,802,4,0,2000,11,11
CUST01565,488,557,3,0,2000,7,8
CUST01566,488,551,3,0,2000,8,8
CUST01567,421,470,4,0,2000,7,7
CUST01568,822,1049,4,0,2000,13,13
CUST01569,348,389,3,0,2000,7,7
CUST01570,790,1011,4,0,2000,15,13
CUST01571,549,671,4,0,2000,12,12
CUST01572,262,281,3,0,2000,5,5
CUST01573,598,916,10,0,2000,4,3
CUST01574,648,775,3,0,2000,13,13
CUST01575,382,416,4,0,2000,7,7
CUST01576,312,339,2,0,2000,6,6
CUST01577,482,554,3,0,2000,10,10
CUST01578,272,289,3,0,2000,5,5
CUST01579,537,613,3,0,2000,9,9
CUST01580,339,364,2,0,2000,6,6
CUST01581,736,903,4,0,2000,14,14
CUST01582,585,676,5,0,2000,9,9
CUST01583,254,274,2,0,2000,5,5
CUST01584,603,719,3,0,2000,11,11
CUST01585,527,606,3,0,2000,11,11
CUST01586,518,591,3,0,2000,8,8
CUST01587,309,340,3,0,2000,6,6
CUST01588,580,676,3,0,2000,11,11
CUST01589,519,596,3,0,2000,9,9
CUST01590,659,805,3,0,2000,13,13
CUST01591,454,539,4,0,2000,7,6
CUST01592,681,820,4,0,2000,13,13
CUST01593,551,645,4,0,2000,12,12
CUST01594,681,817,4,0,2000,13,13
CUST01595,573,683,4,0,2000,10,10
CUST01596,635,756,6,0,2000,10,10
CUST01597,482,572,3,0,2000,8,8
CUST01598,590,679,3,0,2000,9,9
CUST01599,498,572,3,0,2000,9,9
CUST01600,510,595,3,0,2000,9,9
CUST01601,553,627,3,0,2000,10,10
CUST01602,577,682,3,0,2000,11,11
CUST01603,684,824,4,0,2000,13,13
CUST01604,850,1102,4,0,2000,15,15
CUST01605,295,317,3,0,2000,6,6
CUST01606,256,276,3,0,2000,5,5
CUST01607,443,506,3,0,2000,8,7
CUST01608,541,626,3,0,2000,8,8
CUST01609,272,299,3,0,2000,5,5
CUST01610,896,1184,4,0,2000,15,15
CUST01611,299,323,2,0,2000,5,5
CUST01612,408,466,3,0,2000,7,7
CUST01613,687,1116,11,0,2000,4,3
CUST01614,734,925,4,0,2000,14,14
CUST01615,555,655,3,0,2000,12,12
CUST01616,654,820,4,0,2000,14,14
CUST01617,486,566,4,0,2000,9,9
CUST01618,664,778,4,0,2000,11,11
CUST01619,726,901,4,0,2000,12,12
CUST01620,827,1086,5,0,2000,15,15
CUST01621,644,774,4,0,2000,13,12
CUST01622,372,400,3,0,2000,6,6
CUST01623,767,974,5,0,2000,14,14
CUST01624,361,396,2,0,2000,6,6
CUST01625,842,1045,5,0,2000,15,15
CUST01626,480,562,3,0,2000,6,6
CUST01627,713,876,4,0,2000,13,12
CUST01628,806,1068,3,0,2000,13,14
CUST01629,371,407,3,0,2000,7,7
CUST01630,294,322,3,0,2000,5,5
CUST01631,582,685,4,0,2000,10,10
CUST01632,482,562,3,0,2000,9,9
CUST01633,309,343,4,0,2000,6,6
CUST01634,713,890,5,0,2000,11,12
CUST01635,711,871,3,0,2000,12,13
CUST01636,478,538,3,0,2000,9,9
CUST01637,678,836,4,0,2000,11,11
CUST01638,539,631,4,0,2000,10,10
CUST01639,653,769,4,0,2000,12,12
CUST01640,730,922,5,0,2000,11,11
CUST01641,711,893,4,0,2000,13,13
CUST01642,300,322,3,0,2000,5,5
CUST01643,655,1062,12,0,2000,4,3
CUST01644,474,527,3,0,2000,8,7
CUST01645,386,430,4,0,2000,8,8
CUST01646,370,406,2,0,2000,7,7
CUST01647,756,948,5,0,2000,14,14
CUST01648,735,909,5,0,2000,13,13
CUST01649,662,800,4,0,2000,15,14
CUST01650,704,887,4,0,2000,14,14
CUST01651,310,330,2,0,2000,5,5
CUST01652,491,579,4,0,2000,9,8
CUST01653,483,549,3,0,2000,7,7
CUST01654,762,964,3,0,2000,14,14
CUST01655,782,1023,5,0,2000,14,14
CUST01656,543,847,10,0,2000,4,3
CUST01657,861,1121,6,0,2000,14,13
CUST01658,755,956,5,0,2000,12,12
CUST01659,494,565,3,0,2000,9,9
CUST01660,403,437,2,0,2000,6,6
CUST01661,599,736,4,0,2000,13,13
CUST01662,511,589,3,0,2000,8,8
CUST01663,647,1050,12,0,2000,4,3
CUST01664,535,627,4,0,2000,8,8
CUST01665,727,1147,12,0,2000,4,3
CUST01666,354,385,2,0,2000,7,7
CUST01667,524,615,4,0,2000,9,9
CUST01668,702,843,4,0,2000,12,11
CUST01669,684,855,4,0,2000,13,13
CUST01670,578,680,4,0,2000,10,10
CUST01671,588,694,4,0,2000,11,10
CUST01672,637,1036,11,0,2000,4,3
CUST01673,253,263,2,0,2000,5,5
CUST01674,245,260,3,0,2000,5,5
CUST01675,544,665,4,0,2000,10,10
CUST01676,756,964,4,0,2000,15,15
CUST01677,347,375,3,0,2000,6,6
CUST01678,723,886,4,0,2000,13,13
CUST01679,550,636,3,0,2000,10,10
CUST01680,675,799,4,0,2000,13,11
CUST01681,598,705,3,0,2000,10,10
CUST01682,535,708,9,0,2000,4,3
CUST01683,437,493,4,0,2000,9,8
CUST01684,494,579,5,0,2000,10,9
CUST01685,408,448,4,0,2000,6,6
CUST01686,435,497,3,0,2000,7,7
CUST01687,615,748,3,0,2000,11,11
CUST01688,315,337,2,0,2000,6,6
CUST01689,314,335,2,0,2000,6,6
CUST01690,729,924,4,0,2000,14,14
CUST01691,568,657,3,0,2000,10,10
CUST01692,471,551,3,0,2000,10,10
CUST01693,572,671,3,0,2000,12,12
CUST01694,515,576,3,0,2000,6,6
CUST01695,498,646,9,0,2000,4,3
CUST01696,894,1190,4,0,2000,15,15
CUST01697,366,410,3,0,2000,6,6
CUST01698,617,746,4,0,2000,11,11
CUST01699,436,498,3,0,2000,6,6
CUST01700,302,333,3,0,2000,6,6
CUST01701,640,991,12,0,2000,4,3
CUST01702,563,658,3,0,2000,9,9
CUST01703,342,362,3,0,2000,5,5
CUST01704,835,1095,5,0,2000,15,15
CUST01705,518,778,10,0,2000,4,3
CUST01706,793,985,5,0,2000,15,15
CUST01707,377,416,4,0,2000,6,5
CUST01708,475,541,3,0,2000,7,7
CUST01709,485,553,3,0,2000,8,8
CUST01710,791,1015,3,0,2000,15,15
CUST01711,457,507,3,0,2000,8,8
CUST01712,417,462,3,0,2000,6,6
CUST01713,495,559,4,0,2000,8,8
CUST01714,305,328,2,0,2000,6,6
CUST01715,374,402,3,0,2000,6,6
CUST01716,654,794,4,0,2000,12,12
CUST01717,658,814,4,0,2000,14,14
CUST01718,350,394,3,0,2000,7,7
CUST01719,562,870,10,0,2000,4,3
CUST01720,649,766,4,0,2000,12,12
CUST01721,644,746,4,0,2000,11,11
CUST01722,757,966,4,0,2000,15,14
CUST01723,591,710,6,0,2000,12,11
CUST01724,490,573,3,0,2000,7,7
CUST01725,398,443,3,0,2000,5,5
CUST01726,547,638,3,0,2000,7,7
CUST01727,613,727,4,0,2000,10,10
CUST01728,709,892,4,0,2000,14,14
CUST01729,447,509,3,0,2000,8,8
CUST01730,304,338,3,0,2000,6,6
CUST01731,402,441,3,0,2000,6,6
CUST01732,654,796,4,0,2000,12,12
CUST01733,403,452,3,0,2000,5,5
CUST01734,725,888,4,0,2000,14,14
CUST01735,608,710,4,0,2000,11,11
CUST01736,466,536,3,0,2000,7,7
CUST01737,552,647,3,0,2000,8,8
CUST01738,500,570,4,0,2000,10,9
CUST01739,605,710,3,0,2000,10,10
CUST01740,489,568,3,0,2000,10,10
CUST01741,543,630,6,0,2000,10,10
CUST01742,500,550,3,0,2000,8,8
CUST01743,615,739,3,0,2000,12,12
CUST01744,285,307,3,0,2000,5,5
CUST01745,323,343,3,0,2000,6,6
CUST01746,705,881,4,0,2000,13,13
CUST01747,730,923,3,0,2000,13,13
CUST01748,822,1039,4,0,2000,15,15
CUST01749,558,654,4,0,2000,11,11
CUST01750,447,515,4,0,2000,7,7
CUST01751,371,409,3,0,2000,7,7
CUST01752,783,1001,4,0,2000,13,12
CUST01753,686,857,5,0,2000,14,13
CUST01754,452,513,3,0,2000,7,7
CUST01755,518,597,3,0,2000,10,10
CUST01756,485,567,4,0,2000,9,9
CUST01757,465,520,3,0,2000,9,9
CUST01758,438,498,4,0,2000,8,8
CUST01759,340,372,3,0,2000,5,5
CUST01760,424,461,3,0,2000,7,7
CUST01761,566,678,5,0,2000,12,12
CUST01762,645,779,4,0,2000,11,11
CUST01763,702,857,4,0,2000,13,12
CUST01764,357,388,3,0,2000,7,6
CUST01765,277,303,2,0,2000,5,5
CUST01766,725,895,4,0,2000,13,13
CUST01767,382,427,3,0,2000,7,7
CUST01768,360,404,3,0,2000,7,7
CUST01769,631,723,4,0,2000,12,13
CUST01770,369,401,2,0,2000,5,5
CUST01771,393,428,3,0,2000,6,6
CUST01772,277,291,2,0,2000,5,5
CUST01773,351,381,2,0,2000,6,6
CUST01774,759,935,4,0,2000,13,13
CUST01775,381,419,3,0,2000,7,7
CUST01776,356,396,3,0,2000,7,7
CUST01777,543,636,4,0,2000,11,11
CUST01778,578,665,3,0,2000,11,11
CUST01779,476,542,3,0,2000,7,7
CUST01780,709,871,4,0,2000,13,13
CUST01781,258,282,3,0,2000,5,5
CUST01782,683,1018,11,0,2000,4,3
CUST01783,535,610,3,0,2000,10,10
CUST01784,332,366,3,0,2000,6,6
CUST01785,441,489,3,0,2000,7,7
CUST01786,741,932,5,0,2000,15,14
CUST01787,577,674,4,0,2000,12,12
CUST01788,645,750,3,0,2000,11,11
CUST01789,623,741,4,0,2000,10,10
CUST01790,578,694,4,0,2000,7,9
CUST01791,577,680,4,0,2000,9,9
CUST01792,357,379,3,0,2000,6,6
CUST01793,360,396,3,0,2000,7,7
CUST01794,791,1041,5,0,2000,15,14
CUST01795,778,985,4,0,2000,15,14
CUST01796,449,659,9,0,2000,4,3
CUST01797,325,349,3,0,2000,6,6
CUST01798,579,664,3,0,2000,9,9
CUST01799,569,856,10,0,2000,4,3
CUST01800,310,344,3,0,2000,6,6
CUST01801,500,574,3,0,2000,8,8
CUST01802,822,1054,4,0,2000,14,15
CUST01803,315,335,3,0,2000,5,5
CUST01804,661,817,4,0,2000,14,13
CUST01805,275,297,2,0,2000,5,5
CUST01806,658,785,3,0,2000,9,9
CUST01807,661,788,3,0,2000,10,10
CUST01808,748,934,4,0,2000,15,15
CUST01809,714,882,4,0,2000,13,13
CUST01810,394,426,3,0,2000,6,6
CUST01811,616,965,11,0,2000,4,3
CUST01812,291,310,3,0,2000,5,5
CUST01813,641,780,4,0,2000,13,13
CUST01814,714,876,6,0,2000,13,13
CUST01815,531,636,4,0,2000,11,11
CUST01816,494,589,3,0,2000,10,10
CUST01817,463,523,3,0,2000,6,6
CUST01818,685,852,4,0,2000,15,14
CUST01819,619,736,4,0,2000,12,12
CUST01820,665,806,4,0,2000,11,11
CUST01821,405,449,3,0,2000,8,8
CUST01822,374,407,3,0,2000,6,6
CUST01823,441,490,3,0,2000,9,8
CUST01824,793,1008,5,0,2000,13,13
CUST01825,685,827,4,0,2000,14,14
CUST01826,800,984,4,0,2000,14,14
CUST01827,643,778,4,0,2000,13,13
CUST01828,663,1055,12,0,2000,4,3
CUST01829,262,285,3,0,2000,5,5
CUST01830,495,565,3,0,2000,7,7
CUST01831,731,920,5,0,2000,13,13
CUST01832,732,915,5,0,2000,14,14
CUST01833,544,630,3,0,2000,9,8
CUST01834,519,798,10,0,2000,4,3
CUST01835,550,652,4,0,2000,10,10
CUST01836,683,839,4,0,2000,13,13
CUST01837,664,777,4,0,2000,11,11
CUST01838,387,423,3,0,2000,7,7
CUST01839,365,405,3,0,2000,7,7
CUST01840,641,736,3,0,2000,11,11
CUST01841,705,867,4,0,2000,10,10
CUST01842,521,606,3,0,2000,9,9
CUST01843,557,652,3,0,2000,10,10
CUST01844,314,339,3,0,2000,6,6
CUST01845,409,452,3,0,2000,6,6
CUST01846,687,857,5,0,2000,15,14
CUST01847,509,769,11,0,2000,4,3
CUST01848,655,794,4,0,2000,14,13
CUST01849,307,324,2,0,2000,5,5
CUST01850,624,746,3,0,2000,10,10
CUST01851,261,274,2,0,2000,5,5
CUST01852,719,906,4,0,2000,10,10
CUST01853,574,910,10,0,2000,4,3
CUST01854,751,925,3,0,2000,14,14
CUST01855,608,728,4,0,2000,13,13
CUST01856,437,489,3,0,2000,8,8
CUST01857,393,428,3,0,2000,6,6
CUST01858,546,633,3,0,2000,8,8
CUST01859,595,726,4,0,2000,12,12
CUST01860,673,822,4,0,2000,12,11
CUST01861,680,817,5,0,2000,14,14
CUST01862,628,761,3,0,2000,12,12
CUST01863,378,412,3,0,2000,7,7
CUST01864,397,432,3,0,2000,8,7
CUST01865,717,875,4,0,2000,11,11
CUST01866,495,565,3,0,2000,8,8
CUST01867,506,597,3,0,2000,10,10
CUST01868,708,863,5,0,2000,13,14
CUST01869,448,498,3,0,2000,8,8
CUST01870,490,577,3,0,2000,10,10
CUST01871,318,349,3,0,2000,5,5
CUST01872,643,1046,12,0,2000,4,3
CUST01873,600,712,4,0,2000,11,11
CUST01874,363,389,3,0,2000,5,5
CUST01875,825,1064,4,0,2000,15,15
CUST01876,651,778,5,0,2000,11,11
CUST01877,862,1129,4,0,2000,14,14
CUST01878,610,702,3,0,2000,10,10
CUST01879,817,1017,4,0,2000,14,14
CUST01880,434,473,3,0,2000,6,6
CUST01881,596,870,9,0,2000,4,3
CUST01882,383,413,2,0,2000,6,6
CUST01883,719,892,4,0,2000,13,14
CUST01884,706,856,4,0,2000,13,13
CUST01885,521,588,4,0,2000,8,8
CUST01886,872,1179,5,0,2000,14,14
CUST01887,635,764,4,0,2000,10,10
CUST01888,672,1058,11,0,2000,4,3
CUST01889,767,1256,11,0,2000,4,3
CUST01890,604,716,4,0,2000,11,11
CUST01891,635,759,4,0,2000,13,12
CUST01892,766,951,4,0,2000,14,14
CUST01893,508,578,3,0,2000,9,9
CUST01894,544,632,3,0,2000,11,11
CUST01895,781,975,4,0,2000,12,14
CUST01896,299,323,3,0,2000,5,5
CUST01897,565,661,4,0,2000,8,8
CUST01898,387,424,3,0,2000,6,6
CUST01899,370,402,3,0,2000,6,6
CUST01900,521,590,4,0,2000,9,9
CUST01901,576,705,4,0,2000,11,12
CUST01902,576,681,3,0,2000,11,11
CUST01903,344,374,3,0,2000,6,6
CUST01904,427,487,4,0,2000,7,7
CUST01905,488,554,5,0,2000,8,8
CUST01906,433,483,3,0,2000,6,6
CUST01907,690,867,4,0,2000,15,15
CUST01908,527,625,3,0,2000,11,11
CUST01909,366,409,3,0,2000,7,7
CUST01910,737,874,3,0,2000,13,13
CUST01911,426,478,4,0,2000,8,8
CUST01912,463,524,3,0,2000,9,9
CUST01913,500,591,4,0,2000,10,10
CUST01914,760,934,3,0,2000,14,14
CUST01915,699,879,4,0,2000,13,13
CUST01916,692,834,4,0,2000,11,11
CUST01917,751,936,4,0,2000,15,15
CUST01918,629,768,4,0,2000,14,13
CUST01919,589,718,4,0,2000,8,8
CUST01920,531,607,4,0,2000,9,9
CUST01921,433,479,3,0,2000,8,8
CUST01922,711,886,3,0,2000,15,14
CUST01923,442,504,3,0,2000,9,9
CUST01924,626,996,12,0,2000,4,3
CUST01925,445,517,3,0,2000,7,7
CUST01926,561,660,3,0,2000,8,8
CUST01927,620,754,3,0,2000,12,12
CUST01928,370,404,4,0,2000,7,7
CUST01929,436,502,4,0,2000,9,9
CUST01930,678,827,4,0,2000,12,13
CUST01931,592,718,4,0,2000,10,10
CUST01932,571,688,4,0,2000,11,11
CUST01933,700,851,4,0,2000,12,12
CUST01934,263,280,2,0,2000,5,5
CUST01935,633,783,4,0,2000,10,10
CUST01936,567,654,4,0,2000,10,10
CUST01937,599,920,11,0,2000,4,3
CUST01938,349,385,4,0,2000,7,7
CUST01939,410,472,3,0,2000,8,8
CUST01940,395,437,3,0,2000,6,6
CUST01941,718,897,4,0,2000,13,12
CUST01942,585,693,3,0,2000,11,11
CUST01943,332,360,2,0,2000,5,5
CUST01944,721,903,4,0,2000,14,15
CUST01945,633,751,4,0,2000,13,13
CUST01946,694,1196,11,0,2000,4,3
CUST01947,577,664,4,0,2000,11,11
CUST01948,707,859,4,0,2000,13,13
CUST01949,612,720,3,0,2000,13,13
CUST01950,485,556,3,0,2000,9,9
CUST01951,460,521,3,0,2000,7,7
CUST01952,542,630,3,0,2000,8,8
CUST01953,668,808,4,0,2000,13,13
CUST01954,341,377,4,0,2000,6,6
CUST01955,538,636,4,0,2000,11,11
CUST01956,452,511,3,0,2000,7,7
CUST01957,503,579,3,0,2000,8,8
CUST01958,356,379,2,0,2000,6,6
CUST01959,492,558,3,0,2000,7,7
CUST01960,701,865,4,0,2000,13,13
CUST01961,579,904,11,0,2000,4,3
CUST01962,575,666,4,0,2000,11,11
CUST01963,574,664,3,0,2000,10,9
CUST01964,711,860,4,0,2000,13,13
CUST01965,556,648,4,0,2000,9,9
CUST01966,643,767,4,0,2000,10,10
CUST01967,749,944,4,0,2000,11,11
CUST01968,273,292,3,0,2000,5,5
CUST01969,445,495,3,0,2000,8,8
CUST01970,417,475,3,0,2000,7,7
CUST01971,458,509,3,0,2000,7,7
CUST01972,670,798,4,0,2000,12,12
CUST01973,624,726,4,0,2000,10,10
CUST01974,298,331,3,0,2000,6,6
CUST01975,300,326,3,0,2000,6,6
CUST01976,661,806,4,0,2000,13,13
CUST01977,601,737,4,0,2000,12,12
